@relation rabc_sampled_features

@attribute dummy numeric
@attribute mono_feature1 numeric
@attribute bi_feature213 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute bi_feature1301 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
9,0.006989,0,0.003765,0,0.000538,0.795434,0.870989,0.973804,2
9,0,0,0.009836,0,0,0.777195,0.848351,0.947964,2
9,0.026144,0,0.006579,0,0,0.057073,0.060801,0.059484,2
9,0.008905,0,0.000891,0,0,0.375063,0.406642,0.452033,2
9,0.001359,0,0.00136,0,0,0.768760,0.841161,0.939138,2
9,0,0,0,0,0,0.493015,0.529612,0.588924,2
9,0.001966,0,0.00295,0,0,0.780339,0.854319,0.954587,2
9,0,0,0.008403,0,0,0.456922,0.490457,0.546567,2
9,0,0,0.023148,0,0,0.549566,0.593291,0.663183,2
9,0.030176,0,0.006711,0,0,0.367178,0.393099,0.434036,2
9,0.038647,0,0.009709,0,0,0.502746,0.547516,0.609424,2
9,0,0,0,0,0,0.429453,0.463560,0.510326,2
9,0,0,0.007133,0,0,0.602209,0.654548,0.728770,2
9,0,0,0.017685,0,0,0.299636,0.313056,0.337553,2
9,0,0,0.00417,0,0,0.824150,0.902022,1.008561,2
9,0,0,0.008547,0,0,0.378815,0.404793,0.451615,2
9,0,0,0.017986,0,0,0.312156,0.326919,0.355783,2
9,0.00309,0,0.004329,0,0,0.770487,0.843286,0.942442,2
9,0.012163,0,0.004233,0,0.000529,0.718916,0.787392,0.879494,2
9,0,0,0.006065,0,0,0.671949,0.732170,0.817453,2
9,0,0,0.005382,0,0,0.745331,0.813872,0.909669,2
9,0,0,0.002326,0,0,0.814392,0.891245,0.996226,2
9,0,0,0.020183,0,0,0.284948,0.300161,0.325831,2
9,0.003831,0,0.002558,0,0,0.540297,0.585416,0.652590,2
9,0.00252,0,0.001261,0,0,0.799250,0.875167,0.978259,2
9,0,0,0.013769,0,0,0.277849,0.296609,0.324090,2
9,0,0,0.017241,0,0,0.245845,0.259222,0.279975,0
9,0,0,0,0,0,0.361150,0.386628,0.420119,0
9,0,0,0.021818,0,0,0.287343,0.299087,0.323423,0
9,0.028736,0,0.028902,0,0,0.447582,0.479120,0.531967,0
9,0.026534,0,0.009129,0,0,0.556483,0.604791,0.671423,0
9,0,0,0.02551,0,0,0.623022,0.673099,0.750386,0
9,0.038321,0,0.003656,0,0,0.262629,0.284352,0.311491,0
9,0,0,0.009074,0,0,0.285984,0.299378,0.325481,0
9,0.015203,0,0,0,0,0.034528,0.040596,0.036503,0
9,0.005525,0,0.006916,0,0,0.463708,0.500444,0.556058,0
9,0,0,0.012346,0,0,0.533045,0.574973,0.640800,0
9,0,0,0.006289,0,0,0.572602,0.623085,0.692086,0
9,0,0,0.007307,0,0,0.568605,0.616179,0.687452,0
9,0,0,0.002967,0,0,0.589388,0.640321,0.713313,0
9,0.021127,0,0.010582,0,0,0.193806,0.202515,0.213414,0
9,0,0,0.016854,0,0,0.632925,0.685289,0.763386,0
9,0,0,0.020202,0,0,0.328267,0.347261,0.380466,0
9,0,0,0.0181,0,0,0.691540,0.751388,0.838513,0
9,0,0,0.028302,0,0,0.225993,0.234010,0.252900,0
9,0,0,0.006182,0,0,0.604568,0.657074,0.731927,0
9,0.078261,0,0.008772,0,0,0.185816,0.195981,0.208867,0
9,0,0,0.022727,0,0,0.633763,0.686224,0.765602,0
9,0,0,0.012658,0,0,0.266897,0.277860,0.296455,0
9,0,0,0.016097,0,0,0.305602,0.323222,0.355200,0
9,0.005291,0,0.037234,0,0,0.498610,0.534832,0.595228,0
9,0,0,0.003932,0,0,0.569533,0.619231,0.686859,1
9,0.013356,0,0.004177,0,0,0.707527,0.773866,0.863618,1
9,0.035813,0.000919,0.001838,0.000919,0,0.649205,0.710822,0.793334,1
9,0.005222,0,0.005229,0,0,0.575346,0.625353,0.696645,1
9,0,0,0.000824,0,0,0.743572,0.813497,0.906380,1
9,0,0,0.012545,0,0,0.205926,0.212132,0.222216,1
9,0,0,0.02381,0,0,0.236100,0.241495,0.263490,1
9,0,0,0.006897,0,0,0.777702,0.850284,0.949864,1
9,0,0,0.018182,0,0,0.423037,0.450489,0.498396,1
9,0,0,0.022968,0,0,0.280717,0.294447,0.319367,1
9,0.012012,0,0.001503,0,0,0.646614,0.707657,0.789276,1
9,0.035928,0,0.006024,0,0,0.328321,0.354688,0.389933,1
9,0,0,0.013582,0,0,0.310658,0.325160,0.352010,1
9,0,0,0.003226,0,0,0.799199,0.874557,0.977151,1
9,0,0,0.012903,0,0,0.540751,0.582501,0.650348,1
9,0,0,0.003494,0,0,0.743962,0.813457,0.907901,1
9,0.007874,0,0.007937,0,0,0.045442,0.043756,0.038520,1
9,0.00534,0,0.003562,0,0,0.801321,0.877384,0.980679,1
9,0,0,0.008065,0,0,0.303142,0.328363,0.360318,1
9,0.007042,0,0.002643,0,0,0.649150,0.710670,0.793458,1
9,0.037893,0,0.0037,0,0,0.594471,0.649808,0.724623,1
9,0.00414,0,0.001775,0,0,0.763906,0.836603,0.933606,1
9,0,0,0.014787,0,0,0.273546,0.286095,0.306567,1
9,0,0,0.011928,0,0,0.206792,0.213729,0.226168,1
9,0.000425,0,0.003825,0,0,0.745336,0.814973,0.909926,1
9,0,0,0.03125,0,0,0.547661,0.590444,0.655315,1
9,0.040695,0,0.001372,0,0,0.276755,0.305474,0.334242,1
9,0.0217,0,0.012681,0,0,0.138537,0.140828,0.146665,1
9,0,0,0,0,0,0.476186,0.517598,0.574616,1
9,0.004065,0,0.020353,0,0,0.492591,0.530875,0.589865,1
