@relation rabc_sampled_features

@attribute dummy numeric
@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
9,0.006989,0,0,0.003765,0,0.790279,0.845617,0.983915,2
9,0,0,0,0.009836,0,0.772174,0.823409,0.957562,2
9,0.026144,0,0,0.006579,0,0.058414,0.066532,0.058681,2
9,0.008905,0,0,0.000891,0,0.372989,0.396260,0.456019,2
9,0.001359,0,0,0.00136,0,0.763790,0.816838,0.948785,2
9,0,0,0,0,0,0.489930,0.514506,0.593824,2
9,0.001966,0,0,0.00295,0,0.775283,0.829578,0.964459,2
9,0.016473,0,0,0.002908,0,0.680079,0.728283,0.845452,2
9,0,0,0,0.008403,0,0.454079,0.476549,0.551024,2
9,0,0,0,0.023148,0,0.546059,0.576086,0.669173,2
9,0.030176,0,0,0.006711,0,0.365133,0.383002,0.437354,2
9,0.038647,0,0,0.009709,0,0.499809,0.532925,0.615296,2
9,0,0,0,0,0,0.426870,0.450915,0.514670,2
9,0,0,0,0.007133,0,0.598393,0.635880,0.735745,2
9,0,0,0,0.017685,0,0.298023,0.304392,0.339407,2
9,0,0,0,0.00417,0,0.818811,0.875719,1.018968,2
9,0,0,0,0.008547,0,0.376575,0.393082,0.454953,2
9,0,0,0,0.017986,0,0.310516,0.317544,0.357681,2
9,0.00309,0,0,0.004329,0,0.765514,0.818942,0.952185,2
9,0.012163,0,0,0.004233,0,0.714293,0.764635,0.888670,2
9,0,0,0,0.006065,0,0.667641,0.710989,0.825421,2
9,0,0,0,0.005382,0,0.740520,0.790237,0.918823,2
9,0,0,0,0.002326,0,0.809100,0.865202,1.006506,2
9,0,0,0,0.020183,0,0.283548,0.292523,0.327561,2
9,0.003831,0,0,0.002558,0,0.536899,0.568684,0.658569,2
9,0.00252,0,0,0.001261,0,0.794065,0.849670,0.988380,2
9,0,0,0,0.013769,0,0.276908,0.291476,0.325884,2
9,0,0,0,0.009188,0,0.617209,0.654836,0.758934,0
9,0.016129,0,0,0.043243,0,0.448003,0.469783,0.542108,0
9,0,0,0,0.011561,0,0.572339,0.603521,0.697809,0
9,0,0,0,0.020755,0,0.426048,0.445905,0.510856,0
9,0.021898,0,0,0.002435,0,0.643146,0.687262,0.796647,0
9,0.009174,0,0,0,0,0.040683,0.053621,0.040574,0
9,0,0,0,0.012903,0,0.628031,0.665616,0.769367,0
9,0,0,0,0.03118,0,0.216721,0.214537,0.237695,0
9,0.001167,0,0,0.007009,0,0.749949,0.801247,0.931108,0
9,0,0,0,0.021382,0,0.258438,0.262918,0.291226,0
9,0.001348,0,0,0.00135,0,0.467615,0.498994,0.574552,0
9,0,0,0,0.015152,0,0.679441,0.722725,0.838812,0
9,0.021452,0,0,0,0,0.043230,0.057160,0.043164,0
9,0.000997,0,0,0.003992,0,0.770404,0.824247,0.956928,0
9,0,0,0,0.00225,0,0.837450,0.896429,1.042846,0
9,0,0,0,0.023033,0,0.268184,0.273907,0.301246,0
9,0.057143,0,0,0.009615,0,0.217986,0.229368,0.252105,0
9,0,0,0,0.019608,0,0.385411,0.397675,0.453195,0
9,0,0,0,0.006182,0,0.600751,0.638532,0.738860,0
9,0,0,0,0.019608,0,0.226138,0.232274,0.256990,0
9,0,0,0,0.003279,0,0.623731,0.664347,0.770111,0
9,0,0,0,0,0,0.372444,0.392804,0.445378,0
9,0,0,0,0.020202,0,0.326359,0.337396,0.383080,0
9,0,0,0,0.012658,0,0.265551,0.270585,0.297906,0
9,0.001957,0,0,0.017647,0,0.266455,0.271907,0.304295,0
9,0.029375,0.000625,0,0.001251,0,0.616936,0.661044,0.766123,1
9,0.02268,0,0,0.004132,0,0.133279,0.143147,0.145705,1
9,0.005222,0,0,0.005229,0,0.571778,0.607813,0.703240,1
9,0.012012,0,0.000751,0.001503,0,0.642619,0.687931,0.797277,1
9,0.013356,0,0,0.004177,0,0.702980,0.751570,0.872532,1
9,0,0,0,0.000824,0,0.738778,0.790400,0.915680,1
9,0,0,0,0.003932,0,0.565975,0.601573,0.693345,1
9,0,0,0,0,0,0.527359,0.559565,0.645264,1
9,0,0,0,0.010204,0,0.410858,0.429131,0.493710,1
9,0,0,0,0.007143,0,0.422262,0.447060,0.509489,1
9,0.000425,0,0,0.003825,0,0.740549,0.791419,0.919215,1
9,0.08982,0.006024,0,0,0,0.208763,0.220080,0.244201,1
9,0,0,0,0,0,0.473370,0.502895,0.579573,1
9,0.0217,0,0,0.012681,0,0.138628,0.140736,0.146322,1
9,0,0,0,0.014787,0,0.272302,0.279786,0.308082,1
9,0,0,0,0.006897,0,0.772667,0.825416,0.959575,1
9,0,0,0,0.008065,0,0.302121,0.322660,0.362976,1
9,0,0,0,0.013937,0,0.313336,0.326117,0.365723,1
9,0.013158,0,0.001317,0.003292,0,0.637878,0.682792,0.792148,1
9,0,0,0,0.003494,0,0.739170,0.789988,0.917163,1
9,0,0,0,0.02381,0,0.234861,0.234997,0.264395,1
9,0.004702,0,0,0.012559,0.00157,0.254002,0.267631,0.292516,1
9,0,0,0,0.018182,0,0.420476,0.437186,0.502237,1
9,0,0,0,0.012903,0,0.537330,0.565661,0.656071,1
9,0.007874,0,0,0.007937,0,0.046001,0.045936,0.037928,1
9,0,0,0,0.004608,0,0.802434,0.857828,0.998044,1
9,0.040706,0.001359,0,0.006793,0,0.266968,0.283108,0.319124,1
9,0.004065,0,0.001357,0.020353,0,0.489554,0.515768,0.595052,1
9,0.00414,0,0,0.001775,0,0.758989,0.812664,0.943286,1
9,0,0,0,0.00299,0,0.512607,0.544286,0.628217,1
