@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0.006989,0,0,0.003765,0,0.791562,0.859700,0.983915,2
0,0,0,0.009836,0,0.773403,0.836981,0.957562,2
0.026144,0,0,0.006579,0,0.058090,0.064005,0.058681,2
0.008905,0,0,0.000891,0,0.373462,0.401921,0.456019,2
0.001359,0,0,0.00136,0,0.765054,0.830342,0.948785,2
0,0,0,0,0,0.490558,0.522092,0.593824,2
0.001966,0,0,0.00295,0,0.776552,0.843342,0.964459,2
0.016473,0,0,0.002908,0,0.681189,0.740342,0.845452,2
0,0,0,0.008403,0,0.454702,0.483642,0.551024,2
0,0,0,0.023148,0,0.546803,0.585118,0.669173,2
0.030176,0,0,0.006711,0,0.365628,0.388146,0.437354,2
0.038647,0,0,0.009709,0,0.500533,0.540993,0.615296,2
0,0,0,0,0,0.427509,0.457377,0.514670,2
0,0,0,0.007133,0,0.599311,0.645923,0.735745,2
0,0,0,0.017685,0,0.298359,0.307789,0.339407,2
0,0,0,0.00417,0,0.820139,0.890257,1.018968,2
0,0,0,0.008547,0,0.377011,0.398691,0.454953,2
0,0,0,0.017986,0,0.310842,0.321184,0.357681,2
0.00309,0,0,0.004329,0,0.766756,0.832512,0.952185,2
0.012163,0,0,0.004233,0,0.715461,0.777345,0.888670,2
0,0,0,0.006065,0,0.668682,0.722438,0.825421,2
0,0,0,0.005382,0,0.741694,0.803199,0.918823,2
0,0,0,0.002326,0,0.810416,0.879581,1.006506,2
0,0,0,0.020183,0,0.283832,0.295579,0.327561,2
0.003831,0,0,0.002558,0,0.537684,0.577527,0.658569,2
0.00252,0,0,0.001261,0,0.795370,0.863808,0.988380,2
0,0,0,0.013769,0,0.277116,0.293899,0.325884,2
0.003448,0,0,0.001151,0,0.764188,0.830474,0.949071,0
0,0,0,0.041958,0,0.472974,0.498393,0.566552,0
0.04497,0,0,0.000763,0,0.479791,0.522143,0.593374,0
0,0,0,0.002183,0,0.784824,0.852360,0.974498,0
0,0,0,0.013554,0,0.284988,0.297833,0.329592,0
0,0,0,0.018519,0,0.374188,0.391831,0.440692,0
0,0,0,0.028302,0,0.224991,0.230473,0.254138,0
0,0,0,0.010638,0,0.388937,0.415116,0.467489,0
0,0,0,0.023438,0,0.290115,0.305481,0.336572,0
0,0,0,0.02439,0,0.649937,0.696724,0.796337,0
0,0,0,0.022727,0,0.630661,0.676583,0.772802,0
0,0,0,0.007307,0,0.565835,0.607863,0.693750,0
0,0,0,0,0,0.111309,0.113744,0.117325,0
0.017493,0,0,0.00292,0,0.451786,0.486754,0.551424,0
0,0,0,0.012903,0,0.628986,0.676116,0.769367,0
0.007547,0,0,0.015123,0,0.176541,0.182431,0.193552,0
0,0,0,0.004839,0,0.291979,0.306750,0.335809,0
0.021452,0,0,0,0,0.042716,0.053076,0.043164,0
0,0,0,0.027523,0,0.239890,0.241053,0.267030,0
0,0,0,0.020202,0,0.326733,0.341806,0.383080,0
0,0,0,0.007018,0,0.605810,0.653449,0.746075,0
0,0,0,0.008547,0,0.381783,0.402856,0.451978,0
0.005291,0,0,0.037234,0,0.496238,0.527653,0.600411,0
0,0,0,0.024194,0,0.453317,0.474902,0.535538,0
0.005525,0,0,0.006916,0,0.461526,0.493850,0.560927,0
0.035928,0,0,0.006024,0,0.327109,0.350643,0.393290,1
0,0,0,0.010204,0,0.411350,0.435208,0.493710,1
0.040706,0.001359,0,0.006793,0,0.267324,0.286638,0.319124,1
0,0,0,0,0,0.528186,0.568270,0.645264,1
0,0,0,0.012545,0,0.205133,0.208640,0.222837,1
0.029375,0.000625,0,0.001251,0,0.617940,0.671846,0.766123,1
0.004702,0,0,0.012559,0.00157,0.254231,0.269509,0.292516,1
0,0,0,0.022968,0,0.279512,0.289353,0.320972,1
0,0,0,0.013937,0,0.313730,0.329984,0.365723,1
0,0,0,0.002595,0,0.568864,0.612058,0.697924,1
0,0,0,0.001208,0,0.429343,0.460459,0.523005,1
0.012012,0,0.000751,0.001503,0,0.643644,0.698969,0.797277,1
0,0,0,0.02381,0,0.234992,0.237389,0.264395,1
0,0,0,0.012903,0,0.538040,0.574356,0.656071,1
0,0,0,0.006897,0,0.773920,0.839063,0.959575,1
0.004065,0,0.001357,0.020353,0,0.490226,0.523526,0.595052,1
0.037893,0,0,0.0037,0,0.591707,0.641824,0.732049,1
0,0,0,0.003494,0,0.740369,0.802954,0.917163,1
0,0,0,0.014706,0,0.469239,0.500708,0.565571,1
0.02268,0,0,0.004132,0,0.133211,0.142010,0.145705,1
0.08982,0.006024,0,0,0,0.209078,0.222806,0.244201,1
0,0,0,0.008065,0,0.302339,0.325830,0.362976,1
0.007042,0,0,0.002643,0,0.646038,0.701699,0.801737,1
0,0,0,0.00299,0,0.513373,0.552650,0.628217,1
0,0,0,0.013582,0,0.309303,0.319662,0.354063,1
0,0,0,0.007143,0,0.422940,0.453520,0.509489,1
0.003866,0,0,0.009032,0,0.253380,0.266949,0.293437,1
0,0,0,0.028249,0,0.622619,0.668689,0.761372,1
0,0,0,0.014787,0,0.272582,0.282364,0.308082,1
0.00534,0,0,0.003562,0,0.797435,0.866070,0.990842,1
