@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.025,0.329,0.645,0.081,0.42,2
0.08,0.479,0.442,0.37,0.477,1
0.065,0.762,0.173,0.51,0.34,1
0.206,0.651,0.142,0.127,0.599,1
0.051,0.762,0.187,0.244,0.626,1
0.016,0.337,0.648,0.003,0.175,1
0.187,0.343,0.47,0.095,0.284,2
0.057,0.09,0.853,0.045,0.692,2
0.175,0.59,0.235,0.163,0.563,2
0.066,0.492,0.442,0.129,0.801,1
0.078,0.842,0.079,0.718,0.214,1
0.02,0.202,0.778,0.034,0.335,2
0.014,0.599,0.388,0.011,0.799,1
0.134,0.79,0.076,0.177,0.792,1
0.028,0.757,0.215,0.011,0.381,2
0.194,0.503,0.303,0.183,0.475,1
0.089,0.747,0.164,0.028,0.65,1
0.391,0.552,0.057,0.449,0.523,1
0.021,0.755,0.224,0.007,0.741,1
0.018,0.114,0.868,0.019,0.272,2
0.132,0.275,0.593,0.034,0.336,2
0.171,0.65,0.179,0.121,0.774,1
0.334,0.506,0.16,0.144,0.762,1
0.468,0.317,0.214,0.423,0.425,1
0.046,0.828,0.126,0.281,0.675,2
0.492,0.388,0.12,0.129,0.693,1
0.039,0.049,0.912,0.103,0.495,2
0.163,0.666,0.171,0.349,0.465,1
0.142,0.692,0.166,0.109,0.795,1
0.348,0.559,0.093,0.057,0.703,1
0.353,0.343,0.304,0.093,0.723,1
0.036,0.675,0.289,0.032,0.431,2
0.103,0.478,0.419,0.161,0.748,1
0.1,0.671,0.23,0.127,0.689,1
0.297,0.649,0.053,0.244,0.7,1
0.06,0.816,0.123,0.027,0.794,1
0.17,0.684,0.146,0.093,0.691,1
0.187,0.733,0.08,0.332,0.525,1
0.164,0.813,0.023,0.555,0.384,1
0.308,0.548,0.144,0.563,0.326,2
0.05,0.693,0.257,0.228,0.484,1
0.486,0.412,0.102,0.112,0.708,1
0.204,0.693,0.103,0.488,0.432,1
0.35,0.069,0.581,0.112,0.224,2
0.04,0.676,0.283,0.054,0.085,2
0.268,0.596,0.136,0.305,0.654,2
0.224,0.652,0.125,0.118,0.686,1
0.623,0.341,0.035,0.562,0.342,1
0.133,0.572,0.295,0.144,0.753,0
0.746,0.229,0.025,0.586,0.38,0
0.419,0.106,0.475,0.111,0.772,0
0.471,0.455,0.075,0.705,0.235,0
0.73,0.171,0.099,0.668,0.292,0
0.421,0.403,0.176,0.61,0.269,0
0.257,0.625,0.118,0.162,0.776,0
0.222,0.549,0.229,0.653,0.252,0
0.798,0.023,0.178,0.297,0.653,0
0.912,0.063,0.025,0.71,0.254,0
0.372,0.118,0.51,0.339,0.493,0
0.901,0.019,0.08,0.402,0.48,0
0.631,0.295,0.073,0.802,0.181,0
0.519,0.268,0.212,0.699,0.131,0
0.039,0.889,0.072,0.118,0.873,0
0.364,0.533,0.103,0.406,0.526,0
0.158,0.123,0.719,0.817,0.15,0
0.342,0.579,0.079,0.537,0.407,0
0.975,0.014,0.011,0.122,0.634,0
0.051,0.56,0.389,0.144,0.771,0
