@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0.006989,0,0,0.003765,0,0.789760,0.845617,0.983915,2
0,0,0,0.009836,0,0.771643,0.823409,0.957562,2
0.026144,0,0,0.006579,0,0.058605,0.066532,0.058681,2
0.008905,0,0,0.000891,0,0.372805,0.396260,0.456019,2
0.001359,0,0,0.00136,0,0.763323,0.816838,0.948785,2
0,0,0,0,0,0.489623,0.514506,0.593824,2
0.001966,0,0,0.00295,0,0.774796,0.829578,0.964459,2
0.016473,0,0,0.002908,0,0.679655,0.728283,0.845452,2
0,0,0,0.008403,0,0.453827,0.476549,0.551024,2
0,0,0,0.023148,0,0.545703,0.576086,0.669173,2
0.030176,0,0,0.006711,0,0.364969,0.383002,0.437354,2
0.038647,0,0,0.009709,0,0.499512,0.532925,0.615296,2
0,0,0,0,0,0.426645,0.450915,0.514670,2
0,0,0,0.007133,0,0.598034,0.635880,0.735745,2
0,0,0,0.017685,0,0.297787,0.304392,0.339407,2
0,0,0,0.00417,0,0.818273,0.875719,1.018968,2
0,0,0,0.008547,0,0.376294,0.393082,0.454953,2
0,0,0,0.017986,0,0.310242,0.317544,0.357681,2
0.00309,0,0,0.004329,0,0.765035,0.818942,0.952185,2
0.012163,0,0,0.004233,0,0.713833,0.764635,0.888670,2
0,0,0,0.006065,0,0.667221,0.710989,0.825421,2
0,0,0,0.005382,0,0.740049,0.790237,0.918823,2
0,0,0,0.002326,0,0.808567,0.865202,1.006506,2
0,0,0,0.020183,0,0.283355,0.292523,0.327561,2
0.003831,0,0,0.002558,0,0.536567,0.568684,0.658569,2
0.00252,0,0,0.001261,0,0.793551,0.849670,0.988380,2
0,0,0,0.013769,0,0.276824,0.291476,0.325884,2
0,0,0,0.01848,0,0.228330,0.229348,0.251042,0
0,0,0,0.013554,0,0.284489,0.294555,0.329592,0
0.040541,0,0,0.020408,0,0.239864,0.251947,0.284537,0
0.046398,0,0,0.003667,0,0.203995,0.220950,0.243697,0
0,0,0,0.005034,0,0.793623,0.848435,0.986782,0
0.024862,0,0,0.002766,0,0.254623,0.272178,0.306042,0
0.078261,0,0,0.008772,0,0.185396,0.193685,0.209886,0
0,0,0,0.006623,0,0.390559,0.409896,0.465657,0
0.009728,0,0,0.017544,0,0.159652,0.165405,0.173843,0
0.002577,0,0,0.002581,0,0.529273,0.563234,0.650197,0
0.003049,0,0,0.015267,0,0.289735,0.298670,0.332842,0
0,0,0,0.04908,0,0.518891,0.543128,0.626154,0
0,0,0,0.011561,0,0.571912,0.603521,0.697809,0
0,0,0,0.019481,0,0.563075,0.595088,0.689738,0
0,0,0,0.020202,0,0.326105,0.337396,0.383080,0
0,0,0,0.00225,0,0.836908,0.896429,1.042846,0
0.001167,0,0,0.007009,0,0.749470,0.801247,0.931108,0
0,0,0,0.006061,0,0.614858,0.651157,0.752841,0
0.016447,0,0,0.004942,0,0.465738,0.492205,0.568353,0
0,0,0,0.005455,0,0.488502,0.516937,0.597356,0
0,0,0,0.037037,0,0.603562,0.637758,0.739037,0
0,0,0,0,0,0.638690,0.681507,0.790510,0
0.005525,0,0,0.006916,0,0.460622,0.486595,0.560927,0
0,0,0,0.033613,0,0.449980,0.471461,0.541016,0
0.004651,0,0,0.006206,0,0.745603,0.797476,0.927144,0
0,0,0,0.008065,0,0.301998,0.322660,0.362976,1
0,0,0,0.022968,0,0.278993,0.286226,0.320972,1
0.004065,0,0.001357,0.020353,0,0.489230,0.515768,0.595052,1
0,0,0,0,0,0.854490,0.915975,1.066118,1
0.00534,0,0,0.003562,0,0.795629,0.851928,0.990842,1
0,0,0,0.000824,0,0.738375,0.790400,0.915680,1
0.013356,0,0,0.004177,0,0.702539,0.751570,0.872532,1
0.035813,0,0,0.001838,0.000919,0.644778,0.690958,0.801527,1
0,0,0,0.003494,0,0.738705,0.789988,0.917163,1
0,0,0,0.003226,0,0.793491,0.849013,0.987194,1
0,0,0,0.013582,0,0.308685,0.315965,0.354063,1
0.000425,0,0,0.003825,0,0.740078,0.791419,0.919215,1
0,0,0,0.014706,0,0.468242,0.493415,0.565571,1
0,0,0,0.02381,0,0.234710,0.234997,0.264395,1
0.007874,0,0,0.007937,0,0.046037,0.045936,0.037928,1
0.029375,0.000625,0,0.001251,0,0.616576,0.661044,0.766123,1
0.08982,0.006024,0,0,0,0.208765,0.220080,0.244201,1
0.013158,0,0.001317,0.003292,0,0.637496,0.682792,0.792148,1
0,0,0,0.006897,0,0.772150,0.825416,0.959575,1
0,0,0,0.012903,0,0.536981,0.565661,0.656071,1
0.00414,0,0,0.001775,0,0.758533,0.812664,0.943286,1
0,0,0,0.001208,0,0.428521,0.453647,0.523005,1
0.035928,0,0,0.006024,0,0.326486,0.345969,0.393290,1
0,0,0,0.013937,0,0.313139,0.326117,0.365723,1
0,0,0,0.028249,0,0.621216,0.658307,0.761372,1
0.0217,0,0,0.012681,0,0.138655,0.140736,0.146322,1
0.005222,0,0,0.005229,0,0.571437,0.607813,0.703240,1
0.037893,0,0,0.0037,0,0.590402,0.631581,0.732049,1
0,0,0,0.003932,0,0.565619,0.601573,0.693345,1
0.040706,0.001359,0,0.006793,0,0.266921,0.283108,0.319124,1
