@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0.006989,0,0,0.003765,0,0.789511,0.845617,0.983915,2
0,0,0,0.009836,0,0.771338,0.823409,0.957562,2
0.026144,0,0,0.006579,0,0.058567,0.066532,0.058681,2
0.008905,0,0,0.000891,0,0.372633,0.396260,0.456019,2
0.001359,0,0,0.00136,0,0.763061,0.816838,0.948785,2
0,0,0,0,0,0.489317,0.514506,0.593824,2
0.001966,0,0,0.00295,0,0.774549,0.829578,0.964459,2
0.016473,0,0,0.002908,0,0.679460,0.728283,0.845452,2
0,0,0,0.008403,0,0.453491,0.476549,0.551024,2
0,0,0,0.023148,0,0.545384,0.576086,0.669173,2
0.030176,0,0,0.006711,0,0.364714,0.383002,0.437354,2
0.038647,0,0,0.009709,0,0.499344,0.532925,0.615296,2
0,0,0,0,0,0.426474,0.450915,0.514670,2
0,0,0,0.007133,0,0.597780,0.635880,0.735745,2
0,0,0,0.017685,0,0.297533,0.304392,0.339407,2
0,0,0,0.00417,0,0.817997,0.875719,1.018968,2
0,0,0,0.008547,0,0.376029,0.393082,0.454953,2
0,0,0,0.017986,0,0.309938,0.317544,0.357681,2
0.00309,0,0,0.004329,0,0.764779,0.818942,0.952185,2
0.012163,0,0,0.004233,0,0.713613,0.764635,0.888670,2
0,0,0,0.006065,0,0.666951,0.710989,0.825421,2
0,0,0,0.005382,0,0.739768,0.790237,0.918823,2
0,0,0,0.002326,0,0.808302,0.865202,1.006506,2
0,0,0,0.020183,0,0.283149,0.292523,0.327561,2
0.003831,0,0,0.002558,0,0.536305,0.568684,0.658569,2
0.00252,0,0,0.001261,0,0.793301,0.849670,0.988380,2
0,0,0,0.013769,0,0.276651,0.291476,0.325884,2
0,0,0,0.005792,0,0.371251,0.390597,0.441647,0
0.00235,0,0,0.005882,0,0.583394,0.620382,0.718254,0
0.005291,0,0,0.037234,0,0.494930,0.520000,0.600411,0
0,0,0,0.017544,0,0.437104,0.463595,0.532634,0
0,0,0,0.032258,0,0.507035,0.536061,0.619574,0
0.012563,0,0,0.005031,0,0.535851,0.569074,0.659259,0
0,0,0,0.01676,0,0.616054,0.656478,0.758311,0
0.03166,0,0,0.001546,0,0.602503,0.645929,0.747408,0
0,0,0,0.030457,0,0.633119,0.670809,0.778723,0
0.119658,0,0,0,0,0.128750,0.132504,0.141527,0
0.001431,0,0,0.001433,0,0.810380,0.868610,1.010765,0
0,0,0,0.041958,0,0.471656,0.491167,0.566552,0
0,0,0,0.027322,0,0.611576,0.647530,0.751017,0
0.008172,0,0,0.00818,0,0.412058,0.434078,0.494715,0
0,0,0,0.029557,0,0.623641,0.659303,0.764608,0
0,0,0,0.037037,0,0.603211,0.637758,0.739037,0
0.010033,0,0,0.01005,0,0.234978,0.245742,0.270087,0
0,0,0,0,0,0.598779,0.634576,0.734674,0
0.007154,0,0,0.001591,0,0.685070,0.734204,0.851270,0
0,0,0,0.007307,0,0.564386,0.598542,0.693750,0
0.003448,0,0,0.001151,0,0.762222,0.816885,0.949071,0
0,0,0,0.008991,0,0.546562,0.580709,0.669310,0
0,0,0,0.014151,0,0.257991,0.265937,0.290555,0
0,0,0,0.010582,0,0.312976,0.336769,0.381796,0
0,0,0,0.026316,0,0.580104,0.610971,0.707566,0
0.040695,0,0,0.001372,0,0.275270,0.298639,0.337944,1
0,0,0,0.013937,0,0.312992,0.326117,0.365723,1
0.047927,0,0.001297,0.003891,0,0.349269,0.371307,0.424280,1
0.004065,0,0.001357,0.020353,0,0.488955,0.515768,0.595052,1
0,0,0,0.022968,0,0.278790,0.286226,0.320972,1
0.003866,0,0,0.009032,0,0.252917,0.264575,0.293437,1
0.0217,0,0,0.012681,0,0.138488,0.140736,0.146322,1
0,0,0,0.014706,0,0.468035,0.493415,0.565571,1
0.02607,0,0,0.002676,0,0.757253,0.811633,0.944003,1
0,0,0,0.001208,0,0.428288,0.453647,0.523005,1
0.012012,0,0.000751,0.001503,0,0.642025,0.687931,0.797277,1
0.00534,0,0,0.003562,0,0.795372,0.851928,0.990842,1
0.007874,0,0,0.007937,0,0.045998,0.045936,0.037928,1
0,0,0,0.007143,0,0.421907,0.447060,0.509489,1
0.013158,0,0.001317,0.003292,0,0.637299,0.682792,0.792148,1
0,0,0,0.012903,0,0.536640,0.565661,0.656071,1
0.08982,0.006024,0,0,0,0.208711,0.220080,0.244201,1
0,0,0,0.003226,0,0.793232,0.849013,0.987194,1
0.035928,0,0,0.006024,0,0.326346,0.345969,0.393290,1
0,0,0,0.002595,0,0.567457,0.602814,0.697924,1
0,0,0,0.00299,0,0.512097,0.544286,0.628217,1
0,0,0,0,0,0.854239,0.915975,1.066118,1
0,0,0,0.004608,0,0.801624,0.857828,0.998044,1
0.005222,0,0,0.005229,0,0.571192,0.607813,0.703240,1
0,0,0,0.003494,0,0.738465,0.789988,0.917163,1
0.013356,0,0,0.004177,0,0.702307,0.751570,0.872532,1
0.00414,0,0,0.001775,0,0.758305,0.812664,0.943286,1
0.000425,0,0,0.003825,0,0.739825,0.791419,0.919215,1
0,0,0,0.010204,0,0.410293,0.429131,0.493710,1
0,0,0,0.03125,0,0.543525,0.573085,0.661247,1
