@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0.006989,0,0,0.003765,0,0.790203,0.845617,0.983915,2
0,0,0,0.009836,0,0.772072,0.823409,0.957562,2
0.026144,0,0,0.006579,0,0.058500,0.066532,0.058681,2
0.008905,0,0,0.000891,0,0.372894,0.396260,0.456019,2
0.001359,0,0,0.00136,0,0.763742,0.816838,0.948785,2
0,0,0,0,0,0.489697,0.514506,0.593824,2
0.001966,0,0,0.00295,0,0.775220,0.829578,0.964459,2
0.016473,0,0,0.002908,0,0.680028,0.728283,0.845452,2
0,0,0,0.008403,0,0.453957,0.476549,0.551024,2
0,0,0,0.023148,0,0.545894,0.576086,0.669173,2
0.030176,0,0,0.006711,0,0.365049,0.383002,0.437354,2
0.038647,0,0,0.009709,0,0.499731,0.532925,0.615296,2
0,0,0,0,0,0.426765,0.450915,0.514670,2
0,0,0,0.007133,0,0.598282,0.635880,0.735745,2
0,0,0,0.017685,0,0.297810,0.304392,0.339407,2
0,0,0,0.00417,0,0.818734,0.875719,1.018968,2
0,0,0,0.008547,0,0.376392,0.393082,0.454953,2
0,0,0,0.017986,0,0.310253,0.317544,0.357681,2
0.00309,0,0,0.004329,0,0.765454,0.818942,0.952185,2
0.012163,0,0,0.004233,0,0.714241,0.764635,0.888670,2
0,0,0,0.006065,0,0.667533,0.710989,0.825421,2
0,0,0,0.005382,0,0.740422,0.790237,0.918823,2
0,0,0,0.002326,0,0.809023,0.865202,1.006506,2
0,0,0,0.020183,0,0.283353,0.292523,0.327561,2
0.003831,0,0,0.002558,0,0.536777,0.568684,0.658569,2
0.00252,0,0,0.001261,0,0.794010,0.849670,0.988380,2
0,0,0,0.013769,0,0.276881,0.291476,0.325884,2
0,0,0,0.023077,0,0.518981,0.546955,0.631890,0
0,0,0,0.020408,0,0.222940,0.226108,0.247764,0
0,0,0,0.005935,0,0.524271,0.555882,0.640053,0
0,0,0,0,0,0.599413,0.634576,0.734674,0
0,0,0,0.020202,0,0.359429,0.373002,0.427161,0
0,0,0,0.014925,0,0.363287,0.375697,0.426972,0
0,0,0,0.019417,0,0.313081,0.320441,0.362038,0
0,0,0,0.012658,0,0.265308,0.270585,0.297906,0
0,0,0,0,0,0.360151,0.378879,0.435407,0
0.014039,0,0,0.001081,0,0.616826,0.659312,0.763925,0
0,0,0,0.027933,0,0.657368,0.694817,0.805000,0
0,0,0,0.02649,0,0.219610,0.221082,0.242726,0
0,0,0,0.033613,0,0.361977,0.371977,0.425122,0
0.003182,0,0,0.003185,0,0.742794,0.793541,0.922293,0
0,0,0,0.018868,0,0.591437,0.623201,0.720137,0
0.008043,0,0,0.006711,0,0.749822,0.801848,0.931638,0
0.041667,0,0,0.010526,0,0.199659,0.203967,0.222028,0
0.005525,0,0,0.006916,0,0.460753,0.486595,0.560927,0
0,0,0,0.02454,0,0.616366,0.649893,0.751429,0
0,0,0,0.002584,0,0.763204,0.816694,0.949390,0
0.013769,0,0,0.008621,0,0.443557,0.468316,0.537437,0
0,0,0,0.00225,0,0.837383,0.896429,1.042846,0
0,0,0,0.010545,0,0.468623,0.493713,0.569824,0
0,0,0,0.026168,0,0.288832,0.295233,0.329384,0
0,0,0,0.025974,0,0.178939,0.175293,0.189368,0
0.003866,0,0,0.009032,0,0.253079,0.264575,0.293437,1
0,0,0,0.03125,0,0.544096,0.573085,0.661247,1
0,0,0,0.003226,0,0.793949,0.849013,0.987194,1
0,0,0,0.02381,0,0.234578,0.234997,0.264395,1
0,0,0,0.004608,0,0.802354,0.857828,0.998044,1
0.00534,0,0,0.003562,0,0.796066,0.851928,0.990842,1
0,0,0,0.001208,0,0.428618,0.453647,0.523005,1
0.007042,0,0,0.002643,0,0.644961,0.690251,0.801737,1
0.0217,0,0,0.012681,0,0.138534,0.140736,0.146322,1
0.02268,0,0,0.004132,0,0.133366,0.143147,0.145705,1
0,0,0,0.000824,0,0.738743,0.790400,0.915680,1
0.040695,0,0,0.001372,0,0.275437,0.298639,0.337944,1
0,0,0,0.014706,0,0.468433,0.493415,0.565571,1
0.005222,0,0,0.005229,0,0.571677,0.607813,0.703240,1
0,0,0,0.003494,0,0.739105,0.789988,0.917163,1
0.007874,0,0,0.007937,0,0.046030,0.045936,0.037928,1
0.00414,0,0,0.001775,0,0.758942,0.812664,0.943286,1
0,0,0,0,0,0.527303,0.559565,0.645264,1
0.037893,0,0,0.0037,0,0.590716,0.631581,0.732049,1
0,0,0,0.007143,0,0.422198,0.447060,0.509489,1
0.040706,0.001359,0,0.006793,0,0.266960,0.283108,0.319124,1
0,0,0,0.002595,0,0.567919,0.602814,0.697924,1
0,0,0,0.008065,0,0.302112,0.322660,0.362976,1
0,0,0,0,0,0.854987,0.915975,1.066118,1
0.035928,0,0,0.006024,0,0.326665,0.345969,0.393290,1
0.013356,0,0,0.004177,0,0.702924,0.751570,0.872532,1
0,0,0,0.014787,0,0.272124,0.279786,0.308082,1
0.004702,0,0,0.012559,0.00157,0.253992,0.267631,0.292516,1
0,0,0,0.022968,0,0.278989,0.286226,0.320972,1
0.012012,0,0.000751,0.001503,0,0.642595,0.687931,0.797277,1
