@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0.006989,0,0,0.003765,0,0.790541,0.845617,0.983915,2
0,0,0,0.009836,0,0.772386,0.823409,0.957562,2
0.026144,0,0,0.006579,0,0.057916,0.066532,0.058681,2
0.008905,0,0,0.000891,0,0.373056,0.396260,0.456019,2
0.001359,0,0,0.00136,0,0.764058,0.816838,0.948785,2
0,0,0,0,0,0.490019,0.514506,0.593824,2
0.001966,0,0,0.00295,0,0.775555,0.829578,0.964459,2
0.016473,0,0,0.002908,0,0.680332,0.728283,0.845452,2
0,0,0,0.008403,0,0.454189,0.476549,0.551024,2
0,0,0,0.023148,0,0.546172,0.576086,0.669173,2
0.030176,0,0,0.006711,0,0.365185,0.383002,0.437354,2
0.038647,0,0,0.009709,0,0.499896,0.532925,0.615296,2
0,0,0,0,0,0.426988,0.450915,0.514670,2
0,0,0,0.007133,0,0.598571,0.635880,0.735745,2
0,0,0,0.017685,0,0.297951,0.304392,0.339407,2
0,0,0,0.00417,0,0.819066,0.875719,1.018968,2
0,0,0,0.008547,0,0.376585,0.393082,0.454953,2
0,0,0,0.017986,0,0.310399,0.317544,0.357681,2
0.00309,0,0,0.004329,0,0.765779,0.818942,0.952185,2
0.012163,0,0,0.004233,0,0.714539,0.764635,0.888670,2
0,0,0,0.006065,0,0.667847,0.710989,0.825421,2
0,0,0,0.005382,0,0.740754,0.790237,0.918823,2
0,0,0,0.002326,0,0.809360,0.865202,1.006506,2
0,0,0,0.020183,0,0.283452,0.292523,0.327561,2
0.003831,0,0,0.002558,0,0.537047,0.568684,0.658569,2
0.00252,0,0,0.001261,0,0.794333,0.849670,0.988380,2
0,0,0,0.013769,0,0.276669,0.291476,0.325884,2
0.038835,0,0,0.009756,0,0.372569,0.395498,0.451949,0
0,0,0,0.009766,0,0.282274,0.290441,0.322358,0
0.017062,0,0,0.001898,0,0.628892,0.672765,0.780020,0
0.01721,0,0,0.00816,0,0.595090,0.633416,0.732177,0
0,0,0,0.011309,0,0.549505,0.581199,0.670234,0
0.056202,0,0,0,0,0.019962,0.026190,0.017526,0
0.011494,0,0,0.034682,0,0.406649,0.424680,0.485637,0
0.024862,0,0,0.002766,0,0.254565,0.272178,0.306042,0
0,0,0,0.02521,0,0.374726,0.391241,0.446296,0
0,0,0,0.010101,0,0.549026,0.581202,0.670769,0
0,0,0,0.025974,0,0.178988,0.175293,0.189368,0
0.027933,0,0,0.033708,0,0.417187,0.435073,0.501872,0
0,0,0,0.004983,0,0.537921,0.568872,0.657264,0
0.004651,0,0,0.006206,0,0.746335,0.797476,0.927144,0
0.039773,0,0,0.022857,0,0.368485,0.387021,0.445489,0
0.009174,0,0,0,0,0.039922,0.053621,0.040574,0
0,0,0,0.003279,0,0.623853,0.664347,0.770111,0
0,0,0,0.029795,0,0.222961,0.226345,0.246829,0
0,0,0,0.009709,0,0.583913,0.619324,0.716708,0
0.119658,0,0,0,0,0.128837,0.132504,0.141527,0
0,0,0,0.025157,0,0.586295,0.619186,0.716873,0
0.009804,0,0,0,0,0.103053,0.107125,0.109156,0
0,0,0,0.020408,0,0.223124,0.226108,0.247764,0
0,0,0,0.048544,0,0.434069,0.447246,0.516443,0
0,0,0,0,0,0.639283,0.681507,0.790510,0
0,0,0,0,0,0.527515,0.559565,0.645264,1
0,0,0,0.006897,0,0.772905,0.825416,0.959575,1
0.035813,0,0,0.001838,0.000919,0.645356,0.690958,0.801527,1
0.003866,0,0,0.009032,0,0.253023,0.264575,0.293437,1
0,0,0,0.028249,0,0.621776,0.658307,0.761372,1
0.08982,0.006024,0,0,0,0.208928,0.220080,0.244201,1
0.004065,0,0.001357,0.020353,0,0.489622,0.515768,0.595052,1
0,0,0,0.007143,0,0.422398,0.447060,0.509489,1
0,0,0,0.002595,0,0.568191,0.602814,0.697924,1
0,0,0,0.004608,0,0.802680,0.857828,0.998044,1
0.0217,0,0,0.012681,0,0.138330,0.140736,0.146322,1
0.007874,0,0,0.007937,0,0.045781,0.045936,0.037928,1
0,0,0,0.001208,0,0.428874,0.453647,0.523005,1
0.037893,0,0,0.0037,0,0.590961,0.631581,0.732049,1
0,0,0,0.014706,0,0.468640,0.493415,0.565571,1
0.040695,0,0,0.001372,0,0.275506,0.298639,0.337944,1
0,0,0,0.000824,0,0.739070,0.790400,0.915680,1
0,0,0,0,0,0.855344,0.915975,1.066118,1
0,0,0,0.003932,0,0.566125,0.601573,0.693345,1
0,0,0,0.03125,0,0.544309,0.573085,0.661247,1
0,0,0,0.018182,0,0.420468,0.437186,0.502237,1
0,0,0,0.00299,0,0.512757,0.544286,0.628217,1
0,0,0,0.013937,0,0.313334,0.326117,0.365723,1
0,0,0,0.014787,0,0.272214,0.279786,0.308082,1
0,0,0,0.010204,0,0.410881,0.429131,0.493710,1
0.004702,0,0,0.012559,0.00157,0.253829,0.267631,0.292516,1
0,0,0,0.008065,0,0.301892,0.322660,0.362976,1
0,0,0,0.011928,0,0.205893,0.209909,0.226886,1
0,0,0,0.012545,0,0.204874,0.206991,0.222837,1
0,0,0,0.012903,0,0.537430,0.565661,0.656071,1
