@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0.006989,0,0,0.003765,0,0.791549,0.845617,0.987457,2
0,0,0,0.009836,0,0.773424,0.823409,0.961138,2
0.026144,0,0,0.006579,0,0.058553,0.066532,0.057930,2
0.008905,0,0,0.000891,0,0.373538,0.396260,0.457543,2
0.001359,0,0,0.00136,0,0.764969,0.816838,0.952332,2
0,0,0,0,0,0.490665,0.514506,0.596167,2
0.001966,0,0,0.00295,0,0.776492,0.829578,0.967985,2
0.016473,0,0,0.002908,0,0.681126,0.728283,0.848433,2
0,0,0,0.008403,0,0.454742,0.476549,0.553452,2
0,0,0,0.023148,0,0.546919,0.576086,0.671803,2
0.030176,0,0,0.006711,0,0.365580,0.383002,0.439208,2
0,0,0,0,0,0.427367,0.450915,0.516792,2
0,0,0,0.007133,0,0.599233,0.635880,0.738579,2
0,0,0,0.017685,0,0.298254,0.304392,0.341039,2
0,0,0,0.00417,0,0.820137,0.875719,1.022679,2
0,0,0,0.008547,0,0.377201,0.393082,0.456921,2
0,0,0,0.017986,0,0.310857,0.317544,0.359412,2
0.00309,0,0,0.004329,0,0.766719,0.818942,0.955642,2
0.012163,0,0,0.004233,0,0.715436,0.764635,0.891835,2
0,0,0,0.006065,0,0.668703,0.710989,0.828546,2
0,0,0,0.005382,0,0.741682,0.790237,0.922244,2
0,0,0,0.002326,0,0.810399,0.865202,1.010177,2
0,0,0,0.020183,0,0.283865,0.292523,0.328958,2
0.003831,0,0,0.002558,0,0.537722,0.568684,0.661154,2
0.00252,0,0,0.001261,0,0.795340,0.849670,0.992000,2
0,0,0,0.013769,0,0.277332,0.291476,0.326944,2
0,0,0,0.041322,0,0.428673,0.443650,0.512203,0
0,0,0,0.038462,0,0.539121,0.563992,0.656094,0
0,0,0,0,0,0.592374,0.631566,0.730460,0
0,0,0,0.005935,0,0.525049,0.555882,0.642621,0
0,0,0,0.029795,0,0.223078,0.226345,0.248036,0
0.028736,0,0,0.028902,0,0.445765,0.466637,0.538232,0
0,0,0,0.003279,0,0.624710,0.664347,0.772985,0
0.005525,0,0,0.006916,0,0.461522,0.486595,0.563121,0
0,0,0,0.021978,0,0.608708,0.641357,0.746048,0
0.078261,0,0,0.008772,0,0.185485,0.193685,0.210473,0
0.00235,0,0,0.005882,0,0.584818,0.620382,0.721027,0
0,0,0,0.02649,0,0.219817,0.221082,0.244046,0
0,0,0,0.014842,0,0.223608,0.225498,0.247100,0
0,0,0,0.020202,0,0.360145,0.373002,0.429062,0
0,0,0,0.038217,0,0.545760,0.570759,0.664564,0
0,0,0,0.010582,0,0.313608,0.336769,0.382776,0
0,0,0,0,0,0.640005,0.681507,0.793506,0
0,0,0,0.003509,0,0.809885,0.865019,1.009599,0
0.020647,0,0,0,0,0.648677,0.694061,0.807143,0
0.002375,0,0,0.001189,0,0.821602,0.878878,1.026684,0
0,0,0,0.031847,0,0.578037,0.609803,0.706772,0
0,0,0,0.010101,0,0.549650,0.581202,0.673355,0
0,0,0,0.007307,0,0.565864,0.598542,0.696466,0
0.06,0,0,0.030303,0,0.079580,0.073357,0.071410,0
0,0,0,0.006515,0,0.456806,0.480644,0.559407,0
0.037893,0,0,0.0037,0,0.591672,0.631581,0.734557,1
0.013356,0,0,0.004177,0,0.704063,0.751570,0.875668,1
0,0,0,0.012903,0,0.538139,0.565661,0.658649,1
0,0,0,0.028249,0,0.622666,0.658307,0.764227,1
0,0,0,0.006897,0,0.773911,0.825416,0.963117,1
0,0,0,0.003226,0,0.795300,0.849013,0.990824,1
0.012012,0,0.000751,0.001503,0,0.643647,0.687931,0.800106,1
0,0,0,0.010204,0,0.411409,0.429131,0.495741,1
0,0,0,0.022968,0,0.279569,0.286226,0.322404,1
0.013158,0,0.001317,0.003292,0,0.638870,0.682792,0.794920,1
0.040706,0.001359,0,0.006793,0,0.267230,0.283108,0.320080,1
0.040695,0,0,0.001372,0,0.275734,0.298639,0.338865,1
0,0,0,0.007143,0,0.422758,0.447060,0.511581,1
0,0,0,0.002595,0,0.568887,0.602814,0.700604,1
0.004702,0,0,0.012559,0.00157,0.254084,0.267631,0.293557,1
0,0,0,0.014706,0,0.469164,0.493415,0.567806,1
0.007042,0,0,0.002643,0,0.646021,0.690251,0.804578,1
0,0,0,0,0,0.474112,0.502895,0.581692,1
0,0,0,0.03125,0,0.545101,0.573085,0.663870,1
0,0,0,0,0,0.856432,0.915975,1.069974,1
0,0,0,0.000824,0,0.739795,0.790400,0.919141,1
0,0,0,0.018182,0,0.421119,0.437186,0.504498,1
0,0,0,0.003932,0,0.566790,0.601573,0.696002,1
0.004065,0,0.001357,0.020353,0,0.490264,0.515768,0.597384,1
0.0217,0,0,0.012681,0,0.138696,0.140736,0.146657,1
0.02268,0,0,0.004132,0,0.133278,0.143147,0.145779,1
0.035928,0,0,0.006024,0,0.327166,0.345969,0.394618,1
0.047927,0,0.001297,0.003891,0,0.350078,0.371307,0.425577,1
0,0,0,0.00299,0,0.513331,0.544286,0.630640,1
0,0,0,0.003494,0,0.740312,0.789988,0.920545,1
