@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature213 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute bi_feature1301 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0.006989,0,0.003765,0,0.000538,0.795434,0.870989,0.973804,2
0,0,0.009836,0,0,0.777195,0.848351,0.947964,2
0.026144,0,0.006579,0,0,0.057073,0.060801,0.059484,2
0.008905,0,0.000891,0,0,0.375063,0.406642,0.452033,2
0.001359,0,0.00136,0,0,0.768760,0.841161,0.939138,2
0,0,0,0,0,0.493015,0.529612,0.588924,2
0.001966,0,0.00295,0,0,0.780339,0.854319,0.954587,2
0,0,0.008403,0,0,0.456922,0.490457,0.546567,2
0,0,0.023148,0,0,0.549566,0.593291,0.663183,2
0.030176,0,0.006711,0,0,0.367178,0.393099,0.434036,2
0.038647,0,0.009709,0,0,0.502746,0.547516,0.609424,2
0,0,0,0,0,0.429453,0.463560,0.510326,2
0,0,0.007133,0,0,0.602209,0.654548,0.728770,2
0,0,0.017685,0,0,0.299636,0.313056,0.337553,2
0,0,0.00417,0,0,0.824150,0.902022,1.008561,2
0,0,0.008547,0,0,0.378815,0.404793,0.451615,2
0,0,0.017986,0,0,0.312156,0.326919,0.355783,2
0.00309,0,0.004329,0,0,0.770487,0.843286,0.942442,2
0.012163,0,0.004233,0,0.000529,0.718916,0.787392,0.879494,2
0,0,0.006065,0,0,0.671949,0.732170,0.817453,2
0,0,0.005382,0,0,0.745331,0.813872,0.909669,2
0,0,0.002326,0,0,0.814392,0.891245,0.996226,2
0,0,0.020183,0,0,0.284948,0.300161,0.325831,2
0.003831,0,0.002558,0,0,0.540297,0.585416,0.652590,2
0.00252,0,0.001261,0,0,0.799250,0.875167,0.978259,2
0,0,0.013769,0,0,0.277849,0.296609,0.324090,2
0,0,0.018349,0,0,0.346834,0.370869,0.406499,0
0,0,0.015152,0,0,0.683831,0.744464,0.830597,0
0.008043,0,0.006711,0,0,0.754757,0.825822,0.922097,0
0,0,0.006182,0,0,0.604568,0.657074,0.731927,0
0,0,0.00367,0,0,0.439989,0.474026,0.527664,0
0.015512,0,0,0,0,0.705532,0.773335,0.862902,0
0.033708,0,0.00375,0,0,0.450218,0.492215,0.546178,0
0,0,0.035088,0,0,0.617426,0.666022,0.743110,0
0,0,0.033333,0,0,0.601519,0.649779,0.724688,0
0,0,0.004983,0,0,0.541190,0.585474,0.651347,0
0,0,0.01487,0,0,0.391600,0.418880,0.463801,0
0,0,0.017391,0,0,0.341304,0.363466,0.397690,0
0,0,0.00597,0,0,0.607780,0.661771,0.738182,0
0.026534,0,0.009129,0,0,0.556483,0.604791,0.671423,0
0,0,0.016097,0,0,0.305602,0.323222,0.355200,0
0,0,0.007018,0,0,0.608727,0.662345,0.739112,0
0.00313,0,0.009404,0,0,0.540880,0.586668,0.650691,0
0,0,0.02649,0,0,0.220928,0.226590,0.241861,0
0,0,0.010582,0,0,0.314556,0.343865,0.378403,0
0,0,0.04908,0,0,0.522560,0.559824,0.620784,0
0,0,0.037037,0,0,0.607853,0.656873,0.732176,0
0,0,0.02809,0,0,0.577812,0.621692,0.692948,0
0,0,0.019608,0,0,0.387674,0.409994,0.450034,0
0.002796,0,0.003731,0,0,0.777395,0.850610,0.950794,0
0,0,0.01676,0,0,0.457989,0.494478,0.547371,0
0,0,0.010204,0,0,0.413339,0.441697,0.489919,1
0.003866,0,0.009032,0,0,0.254167,0.269933,0.291789,1
0.035928,0,0.006024,0,0,0.328321,0.354688,0.389933,1
0,0,0.003226,0,0,0.799199,0.874557,0.977151,1
0,0,0.028249,0,0,0.625642,0.678303,0.754206,1
0,0,0,0,0,0.476186,0.517598,0.574616,1
0,0,0.00299,0,0,0.515815,0.560070,0.622480,1
0,0,0.007143,0,0,0.424840,0.459594,0.505087,1
0,0,0.000824,0,0,0.743572,0.813497,0.906380,1
0,0,0,0,0,0.530715,0.576033,0.639276,1
0,0,0.002595,0,0,0.571594,0.620034,0.691585,1
0,0,0.012545,0,0,0.205926,0.212132,0.222216,1
0,0,0.008065,0,0,0.303142,0.328363,0.360318,1
0.012012,0,0.001503,0,0,0.646614,0.707657,0.789276,1
0,0,0.004608,0,0,0.807669,0.883733,0.987871,1
0.0217,0,0.012681,0,0,0.138537,0.140828,0.146665,1
0.004065,0,0.020353,0,0,0.492591,0.530875,0.589865,1
0,0,0,0,0,0.860660,0.943525,1.055073,1
0.013356,0,0.004177,0,0,0.707527,0.773866,0.863618,1
0.035813,0.000919,0.001838,0.000919,0,0.649205,0.710822,0.793334,1
0,0,0.011928,0,0,0.206792,0.213729,0.226168,1
0,0,0.003932,0,0,0.569533,0.619231,0.686859,1
0,0,0.022968,0,0,0.280717,0.294447,0.319367,1
0.007874,0,0.007937,0,0,0.045442,0.043756,0.038520,1
0.00414,0,0.001775,0,0,0.763906,0.836603,0.933606,1
0,0,0.012903,0,0,0.540751,0.582501,0.650348,1
0,0,0.003494,0,0,0.743962,0.813457,0.907901,1
0,0,0.006897,0,0,0.777702,0.850284,0.949864,1
0,0,0.013937,0,0,0.315066,0.334981,0.363361,1
0.037893,0,0.0037,0,0,0.594471,0.649808,0.724623,1
