@relation rabc_sampled_features

@attribute dummy numeric
@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute bi_feature1510 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
9,0,0,0,0.021201,0,0,0.288533,0.293352,0.326866,0
9,0,0,0,0.010204,0,0,0.409985,0.429131,0.493710,1
9,0.005525,0,0,0.006916,0,0,0.459976,0.486595,0.560927,0
9,0.021898,0,0,0.002435,0,0,0.641923,0.687262,0.796647,0
9,0,0,0,0.023529,0,0,0.467582,0.491762,0.564963,0
9,0,0,0,0.007968,0,0,0.301670,0.312707,0.350532,0
9,0,0,0,0.005181,0,0,0.605096,0.645583,0.749991,0
9,0,0,0,0.008596,0,0,0.566802,0.602307,0.694445,0
9,0,0,0,0.00225,0,0,0.835815,0.896429,1.042846,0
9,0,0,0,0,0,0,0.679970,0.728165,0.845448,0
9,0,0,0,0.009766,0,0,0.281805,0.290441,0.322358,0
9,0,0,0,0.007143,0,0,0.348171,0.365908,0.417664,0
9,0.008172,0,0,0.00818,0,0,0.411722,0.434078,0.494715,0
9,0,0,0,0.003509,0,0,0.807023,0.865019,1.005927,0
9,0,0,0,0.023256,0,0,0.584151,0.615969,0.714923,0
9,0.002028,0,0,0.020325,0,0,0.241025,0.244279,0.268890,0
9,0,0,0,0,0,0,0.359527,0.378879,0.435407,0
9,0,0,0,0,0,0,0.533590,0.567410,0.654188,0
9,0.001966,0,0,0.00295,0,0,0.773777,0.829578,0.964459,2
9,0,0,0,0.022727,0,0,0.628431,0.665983,0.772802,0
9,0,0,0,0.016097,0,0,0.303271,0.314702,0.357303,0
9,0,0,0,0.007937,0,0,0.465814,0.494135,0.564850,0
9,0,0,0,0.007307,0,0,0.563864,0.598542,0.693750,0
9,0.040695,0,0,0.001372,0,0,0.274967,0.298639,0.337944,1
9,0.106742,0,0,0,0,0,0.031368,0.041009,0.030063,0
9,0.021452,0,0,0,0,0,0.043681,0.057160,0.043164,0
9,0.175573,0,0,0,0,0,0.093031,0.096309,0.100441,0
9,0.047927,0,0.001297,0.003891,0,0,0.348990,0.371307,0.424280,1
9,0.016473,0,0,0.002908,0,0,0.678773,0.728283,0.845452,2
9,0.030303,0,0,0.006098,0,0,0.466476,0.497138,0.573420,0
9,0.005979,0,0,0.022455,0,0,0.164690,0.170173,0.179502,0
9,0.08982,0.006024,0,0,0,0,0.208542,0.220080,0.244201,1
9,0.057971,0,0,0.001613,0,0,0.286357,0.308087,0.347374,0
9,0.029375,0.000625,0,0.001251,0,0,0.615788,0.661044,0.766123,1
9,0,0,0,0.01676,0,0,0.615568,0.656478,0.758311,0
9,0.02268,0,0,0.004132,0,0,0.133389,0.143147,0.145705,1
9,0,0,0,0.033613,0,0,0.449383,0.471461,0.541016,0
9,0.003171,0,0,0.008883,0,0,0.666593,0.711913,0.825197,0
9,0.003448,0,0,0.001151,0,0,0.761461,0.816885,0.949071,0
9,0.010526,0,0,0.010582,0,0,0.416091,0.438362,0.504753,0
9,0.003049,0,0,0.015267,0,0,0.289450,0.298670,0.332842,0
9,0,0,0,0.018349,0,0,0.344312,0.361330,0.409600,0
9,0,0,0,0.00292,0,0,0.615242,0.656284,0.759277,0
9,0.03166,0,0,0.001546,0,0,0.601893,0.645929,0.747408,0
9,0,0,0,0.006289,0,0,0.564259,0.600514,0.695859,0
9,0,0,0,0.009074,0,0,0.284021,0.292014,0.327158,0
9,0,0,0,0.033613,0,0,0.361431,0.371977,0.425122,0
9,0.007207,0,0,0.005415,0,0,0.424605,0.448031,0.513415,0
9,0.002375,0,0,0.001189,0,0,0.818703,0.878878,1.023004,0
9,0,0,0,0.031847,0,0,0.576131,0.609803,0.703946,0
9,0,0,0,0.010969,0,0,0.273425,0.281831,0.314860,0
9,0,0,0,0.008403,0,0,0.453148,0.476549,0.551024,2
9,0.001348,0,0,0.00135,0,0,0.466770,0.498994,0.574552,0
9,0.000425,0,0,0.003825,0,0,0.739120,0.791419,0.919215,1
9,0,0,0,0.023148,0,0,0.544919,0.576086,0.669173,2
9,0.030176,0,0,0.006711,0,0,0.364464,0.383002,0.437354,2
9,0,0,0,0.027523,0,0,0.239193,0.238475,0.267030,0
9,0,0,0,0.008929,0,0,0.501134,0.530497,0.611583,0
9,0.044004,0,0,0.001101,0,0,0.511994,0.549187,0.633241,0
9,0.074713,0,0,0.046243,0,0,0.386811,0.401021,0.459451,0
9,0.007564,0,0,0.015152,0,0,0.320271,0.334025,0.375706,0
9,0.041667,0,0,0.010526,0,0,0.199512,0.203967,0.222028,0
9,0.004004,0,0,0.003006,0,0,0.653288,0.698761,0.808961,0
9,0,0,0,0.00095,0,0,0.820878,0.881031,1.024217,0
9,0,0,0,0.037037,0,0,0.602728,0.637758,0.739037,0
9,0,0,0,0.010799,0,0,0.232138,0.233863,0.255892,0
9,0,0,0,0.019608,0,0,0.225773,0.232274,0.256990,0
9,0.013464,0,0,0.007353,0,0,0.500542,0.532201,0.613890,0
9,0.017189,0,0,0.001012,0,0,0.714612,0.767016,0.890979,0
9,0.038835,0,0,0.009756,0,0,0.371861,0.395498,0.451949,0
9,0.013722,0,0,0.024055,0,0,0.232713,0.233980,0.255415,0
9,0.038647,0,0,0.009709,0,0,0.498888,0.532925,0.615296,2
9,0,0,0,0.007843,0,0,0.408218,0.430364,0.490054,0
9,0,0,0,0,0,0,0.828262,0.889260,1.033909,0
9,0,0,0,0.032258,0,0,0.506616,0.536061,0.619574,0
9,0,0,0,0.023758,0,0,0.272501,0.279967,0.307927,0
9,0,0,0,0,0,0,0.111063,0.113400,0.117325,0
9,0,0,0,0.007407,0,0,0.569124,0.607554,0.702649,0
9,0.007154,0,0,0.001591,0,0,0.684378,0.734204,0.851270,0
9,0.017647,0,0,0.023669,0,0,0.493453,0.519743,0.600318,0
9,0,0,0,0.03118,0,0,0.216212,0.214537,0.237695,0
9,0,0,0,0,0,0,0.437567,0.461521,0.527365,0
9,0,0,0,0.007952,0,0,0.546549,0.581413,0.669536,0
9,0,0,0,0.002857,0,0,0.866282,0.929716,1.082441,0
9,0,0,0,0.019608,0,0,0.571569,0.604242,0.700229,0
9,0,0,0,0.013582,0,0,0.308368,0.315965,0.354063,1
9,0,0,0,0,0,0,0.426102,0.450915,0.514670,2
9,0,0,0,0.003932,0,0,0.564902,0.601573,0.693345,1
9,0.007042,0,0,0.002643,0,0,0.643760,0.690251,0.801737,1
9,0.027933,0,0,0.033708,0,0,0.416243,0.435073,0.501872,0
9,0.023256,0,0,0.004237,0,0,0.151970,0.162294,0.169146,0
9,0.04918,0,0,0.016529,0,0,0.238804,0.249743,0.282750,0
9,0.00846,0,0,0.001695,0,0,0.409185,0.440071,0.505351,0
9,0.002894,0,0,0.001449,0,0,0.805755,0.865236,1.006107,0
9,0.011494,0,0,0.034682,0,0,0.405850,0.424680,0.485637,0
9,0,0,0,0.014842,0,0,0.223165,0.225498,0.245795,0
9,0,0,0,0,0,0,0.526381,0.559565,0.645264,1
9,0,0,0,0.007133,0,0,0.597226,0.635880,0.735745,2
9,0,0,0,0,0,0,0.853379,0.915975,1.066118,1
9,0,0,0,0.025641,0,0,0.603259,0.638961,0.737745,0
9,0,0,0,0.017685,0,0,0.297470,0.304392,0.339407,2
9,0,0,0,0.019608,0,0,0.384631,0.397675,0.453195,0
9,0.005222,0,0,0.005229,0,0,0.570672,0.607813,0.703240,1
9,0,0,0,0.00417,0,0,0.817200,0.875719,1.018968,2
9,0,0,0,0.028249,0,0,0.620440,0.658307,0.761372,1
9,0,0,0,0.012545,0,0,0.204614,0.206991,0.222837,1
9,0,0,0,0.008547,0,0,0.375742,0.393082,0.454953,2
9,0,0,0,0.001208,0,0,0.427875,0.453647,0.523005,1
9,0.020647,0,0,0,0,0,0.646507,0.694061,0.804365,0
9,0,0,0,0.012903,0,0,0.626786,0.665616,0.769367,0
9,0,0,0,0.017986,0,0,0.309851,0.317544,0.357681,2
9,0.119658,0,0,0,0,0,0.128656,0.132504,0.141527,0
9,0,0,0,0.003106,0,0,0.593855,0.634522,0.733143,0
9,0.00309,0,0,0.004329,0,0,0.764025,0.818942,0.952185,2
9,0,0,0,0.016854,0,0,0.627628,0.665005,0.770578,0
9,0.021127,0,0,0.010582,0,0,0.193100,0.199805,0.214187,0
9,0.018868,0,0,0,0,0,0.339324,0.360532,0.406584,0
9,0,0,0,0.002967,0,0,0.584487,0.622047,0.720060,0
9,0,0,0,0,0,0,0.829863,0.890499,1.035801,0
9,0,0,0,0.034483,0,0,0.562213,0.593066,0.685945,0
9,0,0,0,0.028455,0,0,0.223945,0.225509,0.246165,0
9,0,0,0,0.028302,0,0,0.224340,0.227980,0.254138,0
9,0,0,0,0.011309,0,0,0.548296,0.581199,0.670234,0
9,0,0,0,0.003333,0,0,0.748575,0.801823,0.931125,0
9,0.016129,0,0,0.043243,0,0,0.447092,0.469783,0.542108,0
9,0,0,0,0.02649,0,0,0.219409,0.221082,0.242726,0
9,0,0,0,0,0,0,0.472387,0.502895,0.579573,1
9,0,0,0,0,0,0,0.637809,0.681507,0.790510,0
9,0,0,0,0,0,0,0.822735,0.883043,1.027077,0
9,0,0,0,0.028736,0,0,0.628791,0.667326,0.774997,0
9,0,0,0,0.021818,0,0,0.285255,0.290500,0.324943,0
9,0,0,0,0.008065,0,0,0.301734,0.322660,0.362976,1
9,0,0,0,0.00367,0,0,0.436391,0.460740,0.532072,0
9,0.012012,0,0.000751,0.001503,0,0,0.641413,0.687931,0.797277,1
9,0.009569,0,0,0.019231,0,0,0.380829,0.400744,0.459570,0
9,0,0,0,0.022556,0,0,0.269807,0.278085,0.310999,0
9,0.007874,0,0,0.007937,0,0,0.046118,0.045936,0.037928,1
9,0.038321,0,0,0.003656,0,0,0.261767,0.281265,0.313556,0
9,0.04497,0,0,0.000763,0,0,0.478170,0.513948,0.593374,0
9,0.006329,0,0,0.012739,0,0,0.391250,0.416605,0.476109,0
9,0,0,0,0.026168,0,0,0.288486,0.295233,0.329384,0
9,0,0,0,0.023077,0,0,0.518065,0.546955,0.631890,0
9,0,0,0,0.009709,0,0,0.582595,0.619324,0.716708,0
9,0.003182,0,0,0.003185,0,0,0.741416,0.793541,0.922293,0
9,0,0,0,0.01227,0,0,0.612211,0.647468,0.749625,0
9,0.00708,0,0,0.019504,0,0,0.233487,0.237954,0.261366,0
9,0,0,0,0.018182,0,0,0.419604,0.437186,0.502237,1
9,0,0,0,0.005792,0,0,0.370995,0.390597,0.441647,0
9,0.002796,0,0.000933,0.003731,0,0,0.770868,0.825956,0.960578,0
9,0,0,0,0.020134,0,0,0.524215,0.551789,0.636724,0
9,0.001957,0,0,0.017647,0,0,0.265979,0.271907,0.304295,0
9,0,0,0,0.02521,0,0,0.398712,0.420452,0.483904,0
9,0,0,0,0.006515,0,0,0.455099,0.480644,0.557097,0
9,0.00237,0,0,0.005534,0,0,0.758062,0.812615,0.944713,0
9,0,0,0,0.030457,0,0,0.632590,0.670809,0.778723,0
9,0,0,0,0.004839,0,0,0.291130,0.303331,0.335809,0
9,0,0,0,0.015504,0,0,0.359839,0.379397,0.433093,0
9,0,0,0,0.010545,0,0,0.467816,0.493713,0.569824,0
9,0.002913,0,0,0.002915,0,0,0.799645,0.857169,0.996819,0
9,0,0,0,0.027322,0,0,0.611066,0.647530,0.751017,0
9,0,0,0,0.013554,0,0,0.284121,0.294555,0.329592,0
9,0,0,0,0,0,0,0.358436,0.375842,0.423490,0
9,0,0,0,0.00299,0,0,0.511601,0.544286,0.628217,1
9,0.012163,0,0,0.004233,0,0,0.712907,0.764635,0.888670,2
9,0,0,0,0.005291,0,0,0.548623,0.582267,0.671226,0
9,0,0,0,0.022968,0,0,0.278666,0.286226,0.320972,1
9,0,0,0,0.012821,0,0,0.486124,0.513532,0.591797,0
9,0.004167,0,0,0,0,0,0.418425,0.441273,0.507965,0
9,0.014039,0,0,0.001081,0,0,0.615700,0.659312,0.763925,0
9,0,0,0,0.019481,0,0,0.562297,0.595088,0.689738,0
9,0.007547,0,0,0.015123,0,0,0.176347,0.182154,0.193552,0
9,0,0,0,0.03125,0,0,0.543154,0.573085,0.661247,1
9,0,0,0,0.003552,0,0,0.429019,0.451396,0.521782,0
9,0.000997,0,0,0.003992,0,0,0.768925,0.824247,0.956928,0
9,0,0,0,0.02551,0,0,0.617778,0.653308,0.757328,0
9,0,0,0,0.014469,0,0,0.267167,0.276343,0.309748,0
9,0,0,0,0.017241,0,0,0.244148,0.252378,0.281931,0
9,0.004794,0,0,0.004798,0,0,0.397842,0.421603,0.483938,0
9,0.017062,0,0,0.001898,0,0,0.627478,0.672765,0.780020,0
9,0,0,0,0.046512,0,0,0.565352,0.596047,0.690557,0
9,0.010033,0,0,0.01005,0,0,0.234853,0.245742,0.270087,0
9,0.035928,0,0,0.006024,0,0,0.326150,0.345969,0.393290,1
9,0.046398,0,0,0.003667,0,0,0.203800,0.220950,0.243697,0
9,0.033708,0,0,0.00375,0,0,0.446776,0.479129,0.551767,0
9,0.091892,0,0,0.021739,0,0,0.360399,0.381425,0.436042,0
9,0,0,0,0.01107,0,0,0.216784,0.220454,0.240062,0
9,0,0,0,0.02521,0,0,0.374030,0.391241,0.446296,0
9,0.017493,0,0,0.00292,0,0,0.450283,0.479503,0.551424,0
9,0.01056,0,0,0.003171,0,0,0.750179,0.804184,0.935545,0
9,0,0,0,0.033333,0,0,0.596451,0.630684,0.731438,0
9,0,0,0,0.015306,0,0,0.318392,0.331043,0.372716,0
9,0,0,0,0.017391,0,0,0.338690,0.352874,0.400672,0
9,0.007491,0,0,0.005629,0,0,0.445052,0.470059,0.542838,0
9,0,0,0,0.006897,0,0.000766,0.771152,0.825416,0.959575,1
9,0,0,0,0.016667,0,0,0.609046,0.645813,0.749818,0
9,0,0,0,0.004926,0,0,0.326333,0.340368,0.383764,0
9,0,0,0,0.024194,0,0,0.451822,0.468328,0.535538,0
9,0,0,0,0.004983,0,0,0.536703,0.568872,0.657264,0
9,0.001167,0,0,0.007009,0,0,0.748492,0.801247,0.931108,0
9,0,0,0,0.02809,0,0,0.572931,0.603355,0.699149,0
9,0,0,0,0.024074,0,0,0.216967,0.219716,0.238660,0
9,0,0,0,0.020202,0,0,0.325701,0.337396,0.383080,0
9,0,0,0,0.006065,0,0,0.666313,0.710989,0.825421,2
9,0,0,0,0.003226,0,0,0.792461,0.849013,0.987194,1
9,0,0,0,0.029557,0,0,0.623151,0.659303,0.764608,0
9,0,0,0,0.023438,0,0,0.289316,0.302312,0.336572,0
9,0.017391,0,0,0.026316,0,0,0.148319,0.147071,0.158576,0
9,0.003883,0,0,0.007782,0,0,0.386760,0.406214,0.468338,0
9,0.016018,0,0,0.003817,0,0,0.762292,0.817214,0.949986,0
9,0,0,0,0.021978,0,0,0.606504,0.641357,0.743174,0
9,0,0,0,0.029795,0,0,0.222652,0.226345,0.246829,0
9,0,0,0,0.02381,0,0,0.234313,0.234997,0.264395,1
9,0.007987,0,0,0.0064,0,0,0.382145,0.403908,0.463840,0
9,0,0,0,0.01218,0,0,0.736058,0.786264,0.913400,0
9,0,0,0,0,0,0,0.598315,0.634576,0.734674,0
9,0,0,0,0.013937,0,0,0.312785,0.326117,0.365723,1
9,0.057143,0,0,0.009615,0,0,0.217764,0.229368,0.252105,0
9,0.01721,0,0,0.00816,0,0,0.593809,0.633416,0.732177,0
9,0.013158,0,0.001317,0.003292,0,0.000658,0.636679,0.682792,0.792148,1
9,0,0,0,0.025157,0,0,0.585030,0.619186,0.716873,0
9,0.003866,0,0,0.009032,0,0,0.252813,0.264575,0.293437,1
9,0.028037,0,0,0.037736,0,0,0.309053,0.315559,0.358599,0
9,0.013769,0,0,0.008621,0,0,0.442826,0.468316,0.537437,0
9,0.001431,0,0,0.001433,0,0,0.809570,0.868610,1.010765,0
9,0,0,0,0.035088,0,0,0.612193,0.646547,0.749995,0
9,0,0,0,0.014184,0,0,0.298533,0.309122,0.344959,0
9,0.078261,0,0,0.008772,0,0,0.185264,0.193685,0.209886,0
9,0.024862,0,0,0.002766,0,0,0.254318,0.272178,0.306042,0
9,0.037893,0,0,0.0037,0,0,0.589644,0.631581,0.732049,1
9,0,0,0,0.037975,0,0,0.498518,0.523507,0.604222,0
9,0.009728,0,0,0.017544,0,0,0.159567,0.165405,0.173843,0
9,0,0,0,0.041322,0,0,0.427109,0.443650,0.510052,0
9,0,0,0,0.007018,0,0,0.603672,0.643303,0.746075,0
9,0.021292,0,0,0.004261,0,0,0.659816,0.708134,0.821826,0
9,0.005291,0,0,0.037234,0,0,0.494612,0.520000,0.600411,0
9,0,0,0,0.014151,0,0,0.257852,0.265937,0.290555,0
9,0,0,0,0.019417,0,0,0.312648,0.320441,0.362038,0
9,0,0,0,0.005593,0,0,0.576831,0.616433,0.713382,0
9,0,0,0,0.002183,0,0,0.782023,0.838435,0.974498,0
9,0,0,0,0.012346,0,0,0.528918,0.559784,0.646377,0
9,0.028571,0,0,0.019678,0,0,0.192460,0.198112,0.211528,0
9,0,0,0,0.021127,0,0,0.443221,0.464315,0.532328,0
9,0.005882,0,0,0.002946,0,0.001473,0.457039,0.484330,0.558170,0
9,0,0,0,0.005034,0,0.000839,0.792588,0.848435,0.986782,0
9,0,0,0,0.02439,0,0,0.564089,0.595407,0.690945,0
9,0,0,0,0.007949,0,0,0.298342,0.309951,0.343778,0
9,0.009804,0,0,0,0,0,0.103303,0.107125,0.109156,0
9,0.003704,0,0,0.009276,0,0,0.358809,0.377613,0.430834,0
9,0,0,0,0.007823,0,0,0.762236,0.814742,0.946670,0
9,0,0,0,0.038217,0,0,0.543756,0.570759,0.661882,0
9,0.0217,0,0,0.012681,0,0,0.138541,0.140736,0.146322,1
9,0,0,0,0.018519,0,0,0.372989,0.386657,0.440692,0
9,0,0,0,0.005455,0,0,0.487785,0.516937,0.597356,0
9,0,0,0,0.004608,0,0,0.800848,0.857828,0.998044,1
9,0,0,0,0.006061,0,0,0.614096,0.651157,0.752841,0
9,0,0,0,0.011628,0,0,0.245312,0.251542,0.277930,0
9,0,0,0,0.032967,0,0,0.302211,0.300376,0.340117,0
9,0.016447,0,0,0.004942,0,0,0.465054,0.492205,0.568353,0
9,0.007067,0,0,0.004717,0,0,0.743563,0.797631,0.927744,0
9,0,0,0,0.017544,0,0,0.436817,0.463595,0.532634,0
9,0.012968,0,0,0.012987,0,0,0.222235,0.232086,0.255529,0
9,0,0,0,0.020619,0,0,0.142310,0.140551,0.149633,0
9,0.00235,0,0,0.005882,0,0,0.582844,0.620382,0.718254,0
9,0,0,0,0.002584,0,0,0.761772,0.816694,0.949390,0
9,0.039773,0,0,0.022857,0,0,0.367730,0.387021,0.445489,0
9,0.010081,0,0,0.022222,0,0,0.233768,0.241547,0.266515,0
9,0,0,0,0.014706,0,0,0.467687,0.493415,0.565571,1
9,0,0,0,0.005382,0,0,0.739048,0.790237,0.918823,2
9,0,0,0,0.002326,0,0,0.807511,0.865202,1.006506,2
9,0,0,0,0.04908,0,0,0.518227,0.543128,0.626154,0
9,0,0,0,0.020183,0,0,0.283022,0.292523,0.327561,2
9,0,0,0,0.056075,0,0,0.370085,0.375977,0.431213,0
9,0,0,0,0.00597,0,0,0.602828,0.643112,0.745238,0
9,0.004651,0,0,0.006206,0,0,0.744634,0.797476,0.927144,0
9,0,0,0,0.018868,0,0,0.590417,0.623201,0.720137,0
9,0,0,0,0.015101,0,0,0.249163,0.256807,0.283620,0
9,0,0,0,0.048544,0,0,0.433075,0.447246,0.516443,0
9,0,0,0,0.005935,0,0,0.523376,0.555882,0.640053,0
9,0,0,0,0.002622,0,0,0.737589,0.790488,0.917777,0
9,0,0,0,0.02454,0,0,0.615295,0.649893,0.751429,0
9,0,0,0,0.020408,0,0,0.222744,0.226108,0.247764,0
9,0,0,0,0.008547,0,0,0.380571,0.397340,0.451978,0
9,0.005731,0,0,0.007174,0,0,0.429848,0.455228,0.523289,0
9,0.02607,0,0,0.002676,0,0,0.756501,0.811633,0.944003,1
9,0.040541,0,0,0.020408,0,0,0.239629,0.251947,0.284537,0
9,0,0,0,0.017606,0,0,0.262638,0.271111,0.300787,0
9,0.009174,0,0,0,0,0,0.041125,0.053621,0.040574,0
9,0.015203,0,0,0,0,0,0.036669,0.048620,0.035687,0
9,0.056202,0,0,0,0,0,0.020211,0.026190,0.017526,0
9,0.024845,0,0,0,0,0,0.031256,0.039966,0.030062,0
9,0,0,0,0.021382,0,0,0.257990,0.262918,0.291226,0
9,0.06,0,0,0.030303,0,0,0.079632,0.073357,0.071164,0
9,0,0,0,0.020755,0,0,0.425211,0.445905,0.510856,0
9,0,0,0,0,0,0,0.791051,0.848531,0.987676,0
9,0.028736,0,0,0.028902,0,0,0.444247,0.466637,0.536428,0
9,0.004702,0,0,0.012559,0.00157,0.00157,0.253767,0.267631,0.292516,1
9,0.016529,0,0,0,0,0,0.163902,0.171798,0.187998,0
9,0.040706,0.001359,0,0.006793,0,0,0.266591,0.283108,0.319124,1
9,0.015512,0,0,0,0,0,0.699719,0.751447,0.871927,0
9,0,0,0,0.026316,0,0,0.579673,0.610971,0.707566,0
9,0.026534,0,0,0.009129,0,0,0.552062,0.588319,0.677888,0
9,0,0,0,0.025974,0,0,0.178772,0.175293,0.189368,0
9,0,0,0,0.008991,0,0,0.546075,0.580709,0.669310,0
9,0.035813,0,0,0.001838,0.000919,0,0.643944,0.690958,0.801527,1
9,0,0,0,0.041958,0,0,0.471392,0.491167,0.566552,0
9,0,0,0,0.01848,0,0,0.228115,0.229348,0.251042,0
9,0,0,0,0.020202,0,0,0.358832,0.373002,0.427161,0
9,0,0,0,0.01487,0,0,0.388403,0.407131,0.467442,0
9,0.008043,0,0,0.006711,0,0,0.748435,0.801848,0.931638,0
9,0,0,0,0.031056,0,0,0.560859,0.590558,0.683830,0
9,0,0,0,0.023033,0,0,0.267771,0.273907,0.301246,0
9,0,0,0,0.007143,0,0,0.421537,0.447060,0.509489,1
9,0.003831,0,0,0.002558,0,0,0.535824,0.568684,0.658569,2
9,0.00252,0,0,0.001261,0,0,0.792520,0.849670,0.988380,2
9,0,0,0,0.010582,0,0,0.312705,0.336769,0.381796,0
9,0,0,0,0.013769,0,0,0.276544,0.291476,0.325884,2
9,0,0,0,0.023622,0,0,0.418418,0.436523,0.500054,0
9,0,0,0,0.01676,0,0,0.454381,0.480872,0.552169,0
9,0.013356,0,0,0.004177,0,0.000835,0.701627,0.751570,0.872532,1
9,0,0,0,0.03012,0,0,0.610736,0.646301,0.749935,0
9,0,0,0,0.011928,0,0,0.205803,0.209909,0.226886,1
