@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0.006989,0,0,0.003765,0,0.789697,0.845617,0.983915,2
0,0,0,0.009836,0,0.771536,0.823409,0.957562,2
0.026144,0,0,0.006579,0,0.058680,0.066532,0.058681,2
0.008905,0,0,0.000891,0,0.372701,0.396260,0.456019,2
0.001359,0,0,0.00136,0,0.763213,0.816838,0.948785,2
0,0,0,0,0,0.489413,0.514506,0.593824,2
0.001966,0,0,0.00295,0,0.774709,0.829578,0.964459,2
0.016473,0,0,0.002908,0,0.679609,0.728283,0.845452,2
0,0,0,0.008403,0,0.453545,0.476549,0.551024,2
0,0,0,0.023148,0,0.545487,0.576086,0.669173,2
0.030176,0,0,0.006711,0,0.364737,0.383002,0.437354,2
0.038647,0,0,0.009709,0,0.499474,0.532925,0.615296,2
0,0,0,0,0,0.426494,0.450915,0.514670,2
0,0,0,0.007133,0,0.597865,0.635880,0.735745,2
0,0,0,0.017685,0,0.297579,0.304392,0.339407,2
0,0,0,0.00417,0,0.818196,0.875719,1.018968,2
0,0,0,0.008547,0,0.376103,0.393082,0.454953,2
0,0,0,0.017986,0,0.309999,0.317544,0.357681,2
0.00309,0,0,0.004329,0,0.764949,0.818942,0.952185,2
0.012163,0,0,0.004233,0,0.713790,0.764635,0.888670,2
0,0,0,0.006065,0,0.667093,0.710989,0.825421,2
0,0,0,0.005382,0,0.739922,0.790237,0.918823,2
0,0,0,0.002326,0,0.808492,0.865202,1.006506,2
0,0,0,0.020183,0,0.283204,0.292523,0.327561,2
0.003831,0,0,0.002558,0,0.536403,0.568684,0.658569,2
0.00252,0,0,0.001261,0,0.793482,0.849670,0.988380,2
0,0,0,0.013769,0,0.276743,0.291476,0.325884,2
0,0,0,0.016854,0,0.628280,0.665005,0.770578,0
0.005731,0,0,0.007174,0,0.430259,0.455228,0.523289,0
0.015203,0,0,0,0,0.036716,0.048620,0.035687,0
0,0,0,0.022556,0,0.270016,0.278085,0.310999,0
0,0,0,0.021978,0,0.607121,0.641357,0.743174,0
0,0,0,0.017241,0,0.244264,0.252378,0.281931,0
0,0,0,0.031847,0,0.576667,0.609803,0.703946,0
0,0,0,0.04908,0,0.518682,0.543128,0.626154,0
0.002375,0,0,0.001189,0,0.819718,0.878878,1.023004,0
0,0,0,0.006289,0,0.568552,0.605442,0.698786,0
0,0,0,0.005034,0,0.793539,0.848435,0.986782,0
0.020647,0,0,0,0,0.647287,0.694061,0.804365,0
0,0,0,0.007823,0,0.763128,0.814742,0.946670,0
0,0,0,0.024194,0,0.452091,0.468328,0.535538,0
0,0,0,0.008596,0,0.567380,0.602307,0.694445,0
0,0,0,0.023758,0,0.272565,0.279967,0.307927,0
0,0,0,0.006623,0,0.390368,0.409896,0.465657,0
0.003883,0,0,0.007782,0,0.387156,0.406214,0.468338,0
0.00237,0,0,0.005534,0,0.758986,0.812615,0.944713,0
0.028037,0,0,0.037736,0,0.309186,0.315559,0.358599,0
0,0,0,0.008991,0,0.546647,0.580709,0.669310,0
0,0,0,0.023622,0,0.418726,0.436523,0.500054,0
0,0,0,0.019608,0,0.572142,0.604242,0.700229,0
0,0,0,0,0,0.829267,0.889260,1.033909,0
0,0,0,0.01487,0,0.388776,0.407131,0.467442,0
0.047927,0,0.001297,0.003891,0,0.349338,0.371307,0.424280,1
0.000425,0,0,0.003825,0,0.739987,0.791419,0.919215,1
0,0,0,0.000824,0,0.738218,0.790400,0.915680,1
0.00534,0,0,0.003562,0,0.795563,0.851928,0.990842,1
0,0,0,0,0,0.472979,0.502895,0.579573,1
0.040695,0,0,0.001372,0,0.275373,0.298639,0.337944,1
0,0,0,0.002595,0,0.567536,0.602814,0.697924,1
0.004702,0,0,0.012559,0.00157,0.253821,0.267631,0.292516,1
0,0,0,0.006897,0,0.772075,0.825416,0.959575,1
0,0,0,0.003226,0,0.793421,0.849013,0.987194,1
0.004065,0,0.001357,0.020353,0,0.489048,0.515768,0.595052,1
0,0,0,0.013582,0,0.308498,0.315965,0.354063,1
0,0,0,0.004608,0,0.801823,0.857828,0.998044,1
0,0,0,0.02381,0,0.234315,0.234997,0.264395,1
0.00414,0,0,0.001775,0,0.758455,0.812664,0.943286,1
0,0,0,0.001208,0,0.428311,0.453647,0.523005,1
0,0,0,0.018182,0,0.419928,0.437186,0.502237,1
0.007874,0,0,0.007937,0,0.046080,0.045936,0.037928,1
0.02607,0,0,0.002676,0,0.757437,0.811633,0.944003,1
0.040706,0.001359,0,0.006793,0,0.266825,0.283108,0.319124,1
0,0,0,0.010204,0,0.410346,0.429131,0.493710,1
0,0,0,0.03125,0,0.543686,0.573085,0.661247,1
0,0,0,0.013937,0,0.313029,0.326117,0.365723,1
0.029375,0.000625,0,0.001251,0,0.616540,0.661044,0.766123,1
0.0217,0,0,0.012681,0,0.138507,0.140736,0.146322,1
0,0,0,0.007143,0,0.421930,0.447060,0.509489,1
0.013158,0,0.001317,0.003292,0,0.637443,0.682792,0.792148,1
0.007042,0,0,0.002643,0,0.644546,0.690251,0.801737,1
0,0,0,0,0,0.526954,0.559565,0.645264,1
0.013356,0,0,0.004177,0,0.702464,0.751570,0.872532,1
