@relation rabc_sampled_features

@attribute dummy numeric
@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
9,0.006989,0,0,0.003765,0,0.790203,0.845617,0.983915,2
9,0,0,0,0.009836,0,0.772072,0.823409,0.957562,2
9,0.026144,0,0,0.006579,0,0.058500,0.066532,0.058681,2
9,0.008905,0,0,0.000891,0,0.372894,0.396260,0.456019,2
9,0.001359,0,0,0.00136,0,0.763742,0.816838,0.948785,2
9,0,0,0,0,0,0.489697,0.514506,0.593824,2
9,0.001966,0,0,0.00295,0,0.775220,0.829578,0.964459,2
9,0.016473,0,0,0.002908,0,0.680028,0.728283,0.845452,2
9,0,0,0,0.008403,0,0.453957,0.476549,0.551024,2
9,0,0,0,0.023148,0,0.545894,0.576086,0.669173,2
9,0.030176,0,0,0.006711,0,0.365049,0.383002,0.437354,2
9,0.038647,0,0,0.009709,0,0.499731,0.532925,0.615296,2
9,0,0,0,0,0,0.426765,0.450915,0.514670,2
9,0,0,0,0.007133,0,0.598282,0.635880,0.735745,2
9,0,0,0,0.017685,0,0.297810,0.304392,0.339407,2
9,0,0,0,0.00417,0,0.818734,0.875719,1.018968,2
9,0,0,0,0.008547,0,0.376392,0.393082,0.454953,2
9,0,0,0,0.017986,0,0.310253,0.317544,0.357681,2
9,0.00309,0,0,0.004329,0,0.765454,0.818942,0.952185,2
9,0.012163,0,0,0.004233,0,0.714241,0.764635,0.888670,2
9,0,0,0,0.006065,0,0.667533,0.710989,0.825421,2
9,0,0,0,0.005382,0,0.740422,0.790237,0.918823,2
9,0,0,0,0.002326,0,0.809023,0.865202,1.006506,2
9,0,0,0,0.020183,0,0.283353,0.292523,0.327561,2
9,0.003831,0,0,0.002558,0,0.536777,0.568684,0.658569,2
9,0.00252,0,0,0.001261,0,0.794010,0.849670,0.988380,2
9,0,0,0,0.013769,0,0.276881,0.291476,0.325884,2
9,0.001167,0,0,0.007009,0,0.749891,0.801247,0.931108,0
9,0,0,0,0,0,0.681201,0.728165,0.845448,0
9,0,0,0,0,0,0.824284,0.883043,1.027077,0
9,0,0,0,0.023529,0,0.468353,0.491762,0.564963,0
9,0,0,0,0.030303,0,0.671601,0.710580,0.824788,0
9,0,0,0,0.016097,0,0.303670,0.314702,0.357303,0
9,0.017391,0,0,0.026316,0,0.148409,0.147071,0.158576,0
9,0,0,0,0.028736,0,0.629936,0.667326,0.774997,0
