@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0.006989,0,0,0.003765,0,0.795883,0.852927,0.983915,2
0,0,0,0.009836,0,0.777678,0.830641,0.957562,2
0.026144,0,0,0.006579,0,0.055479,0.065393,0.058681,2
0.008905,0,0,0.000891,0,0.375035,0.399130,0.456019,2
0.001359,0,0,0.00136,0,0.769214,0.823884,0.948785,2
0,0,0,0,0,0.493259,0.519278,0.593824,2
0.001966,0,0,0.00295,0,0.780775,0.836797,0.964459,2
0.016473,0,0,0.002908,0,0.684813,0.734285,0.845452,2
0,0,0,0.008403,0,0.457208,0.480991,0.551024,2
0,0,0,0.023148,0,0.549875,0.581299,0.669173,2
0.030176,0,0,0.006711,0,0.367364,0.386503,0.437354,2
0.038647,0,0,0.009709,0,0.502900,0.537393,0.615296,2
0,0,0,0,0,0.429760,0.455144,0.514670,2
0,0,0,0.007133,0,0.602573,0.641592,0.735745,2
0,0,0,0.017685,0,0.300014,0.307529,0.339407,2
0,0,0,0.00417,0,0.824600,0.883353,1.018968,2
0,0,0,0.008547,0,0.379104,0.396802,0.454953,2
0,0,0,0.017986,0,0.312553,0.320789,0.357681,2
0.00309,0,0,0.004329,0,0.770875,0.825915,0.952185,2
0.012163,0,0,0.004233,0,0.719317,0.770943,0.888670,2
0,0,0,0.006065,0,0.672325,0.717310,0.825421,2
0,0,0,0.005382,0,0.745750,0.797194,0.918823,2
0,0,0,0.002326,0,0.814859,0.872759,1.006506,2
0,0,0,0.020183,0,0.285100,0.295442,0.327561,2
0.003831,0,0,0.002558,0,0.540592,0.573800,0.658569,2
0.00252,0,0,0.001261,0,0.799715,0.857081,0.988380,2
0,0,0,0.013769,0,0.277397,0.293971,0.325884,2
0.021127,0,0,0.010582,0,0.193669,0.201519,0.214187,0
0,0,0,0.008929,0,0.505507,0.535247,0.611583,0
0,0,0,0.002967,0,0.589715,0.627641,0.720060,0
0,0,0,0.004926,0,0.329069,0.343745,0.383764,0
0,0,0,0.035398,0,0.336380,0.350436,0.398130,0
0,0,0,0.005455,0,0.492091,0.521689,0.597356,0
0.002375,0,0,0.001189,0,0.826146,0.886356,1.023004,0
0,0,0,0.041958,0,0.475702,0.495771,0.566552,0
0.001167,0,0,0.007009,0,0.755287,0.808259,0.931108,0
0,0,0,0.019608,0,0.576770,0.609709,0.700229,0
0,0,0,0,0,0.441407,0.465826,0.527365,0
0.013464,0,0,0.007353,0,0.504854,0.536756,0.613890,0
0,0,0,0.037975,0,0.503091,0.528266,0.604222,0
0,0,0,0.023529,0,0.471817,0.496136,0.564963,0
0,0,0,0,0,0.643499,0.687408,0.790510,0
0,0,0,0.018519,0,0.376298,0.390413,0.440692,0
0,0,0,0.020202,0,0.328567,0.340693,0.383080,0
0.002577,0,0,0.002581,0,0.533024,0.568169,0.650197,0
0.014039,0,0,0.001081,0,0.621057,0.664587,0.763925,0
0,0,0,0.030457,0,0.638368,0.676814,0.778723,0
0.038835,0,0,0.009756,0,0.374692,0.398286,0.451949,0
0.011494,0,0,0.034682,0,0.409118,0.428162,0.485637,0
0,0,0,0.019608,0,0.227311,0.234228,0.256990,0
0,0,0,0.007949,0,0.300754,0.313104,0.343778,0
0,0,0,0.020619,0,0.143235,0.141986,0.149633,0
0,0,0,0.003932,0,0.569916,0.606957,0.693345,1
0,0,0,0.001208,0,0.431565,0.457480,0.523005,1
0,0,0,0.004608,0,0.808148,0.865324,0.998044,1
0,0,0,0.014706,0,0.471826,0.497985,0.565571,1
0.000425,0,0,0.003825,0,0.745729,0.798285,0.919215,1
0,0,0,0,0,0.531072,0.564633,0.645264,1
0.007042,0,0,0.002643,0,0.649432,0.695907,0.801737,1
0,0,0,0,0,0.861141,0.923938,1.066118,1
0,0,0,0.006897,0,0.778169,0.832651,0.959575,1
0.004702,0,0,0.012559,0.00157,0.254362,0.269934,0.292516,1
0,0,0,0.002595,0,0.571799,0.608226,0.697924,1
0,0,0,0.018182,0,0.423430,0.441333,0.502237,1
0.040706,0.001359,0,0.006793,0,0.268225,0.284940,0.319124,1
0.004065,0,0.001357,0.020353,0,0.492889,0.520478,0.595052,1
0.003866,0,0,0.009032,0,0.253958,0.266746,0.293437,1
0.029375,0.000625,0,0.001251,0,0.621105,0.666345,0.766123,1
0,0,0,0.000824,0,0.744001,0.797353,0.915680,1
0,0,0,0.011928,0,0.206753,0.212059,0.226886,1
0.02607,0,0,0.002676,0,0.763320,0.818494,0.944003,1
0,0,0,0,0,0.476485,0.507520,0.579573,1
0,0,0,0.028249,0,0.626090,0.664216,0.761372,1
0,0,0,0.02381,0,0.236348,0.237515,0.264395,1
0,0,0,0.010204,0,0.413627,0.433189,0.493710,1
0,0,0,0.012545,0,0.206182,0.209310,0.222837,1
0.013356,0,0,0.004177,0,0.707938,0.757882,0.872532,1
0,0,0,0.013937,0,0.315308,0.329305,0.365723,1
0.00534,0,0,0.003562,0,0.801758,0.859225,0.990842,1
0,0,0,0.013582,0,0.311046,0.319177,0.354063,1
0.035928,0,0,0.006024,0,0.328361,0.348075,0.393290,1
0.012012,0,0.000751,0.001503,0,0.646859,0.693490,0.797277,1
