@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0.006989,0,0,0.003765,0,0.789713,0.845617,0.983915,2
0,0,0,0.009836,0,0.771621,0.823409,0.957562,2
0.026144,0,0,0.006579,0,0.058711,0.066532,0.058681,2
0.008905,0,0,0.000891,0,0.372809,0.396260,0.456019,2
0.001359,0,0,0.00136,0,0.763243,0.816838,0.948785,2
0,0,0,0,0,0.489554,0.514506,0.593824,2
0.001966,0,0,0.00295,0,0.774719,0.829578,0.964459,2
0.016473,0,0,0.002908,0,0.679597,0.728283,0.845452,2
0,0,0,0.008403,0,0.453780,0.476549,0.551024,2
0,0,0,0.023148,0,0.545647,0.576086,0.669173,2
0.030176,0,0,0.006711,0,0.364883,0.383002,0.437354,2
0.038647,0,0,0.009709,0,0.499486,0.532925,0.615296,2
0,0,0,0,0,0.426501,0.450915,0.514670,2
0,0,0,0.007133,0,0.597926,0.635880,0.735745,2
0,0,0,0.017685,0,0.297697,0.304392,0.339407,2
0,0,0,0.00417,0,0.818230,0.875719,1.018968,2
0,0,0,0.008547,0,0.376333,0.393082,0.454953,2
0,0,0,0.017986,0,0.310252,0.317544,0.357681,2
0.00309,0,0,0.004329,0,0.764976,0.818942,0.952185,2
0.012163,0,0,0.004233,0,0.713799,0.764635,0.888670,2
0,0,0,0.006065,0,0.667175,0.710989,0.825421,2
0,0,0,0.005382,0,0.739986,0.790237,0.918823,2
0,0,0,0.002326,0,0.808515,0.865202,1.006506,2
0,0,0,0.020183,0,0.283320,0.292523,0.327561,2
0.003831,0,0,0.002558,0,0.536522,0.568684,0.658569,2
0.00252,0,0,0.001261,0,0.793499,0.849670,0.988380,2
0,0,0,0.013769,0,0.276809,0.291476,0.325884,2
0,0,0,0.02521,0,0.399233,0.420452,0.483904,0
0,0,0,0.012821,0,0.486689,0.513532,0.591797,0
0.005882,0,0,0.002946,0,0.457641,0.484330,0.558170,0
0,0,0,0.011561,0,0.571945,0.603521,0.697809,0
0.002577,0,0,0.002581,0,0.529215,0.563234,0.650197,0
0.005979,0,0,0.022455,0,0.164769,0.170173,0.179502,0
0.021898,0,0,0.002435,0,0.642674,0.687262,0.796647,0
0,0,0,0.016097,0,0.303656,0.314702,0.357303,0
0.078261,0,0,0.008772,0,0.185258,0.193685,0.209886,0
0,0,0,0.030303,0,0.671266,0.710580,0.824788,0
0.017493,0,0,0.00292,0,0.450802,0.479503,0.551424,0
0.028037,0,0,0.037736,0,0.309480,0.315559,0.358599,0
0,0,0,0.02809,0,0.573704,0.603355,0.699149,0
0.024845,0,0,0,0,0.031192,0.039966,0.030062,0
0,0,0,0.032258,0,0.507257,0.536061,0.619574,0
0,0,0,0.016667,0,0.609832,0.645813,0.749818,0
0.013769,0,0,0.008621,0,0.443249,0.468316,0.537437,0
0,0,0,0.006061,0,0.614850,0.651157,0.752841,0
0,0,0,0.029557,0,0.623954,0.659303,0.764608,0
0,0,0,0.017544,0,0.437391,0.463595,0.532634,0
0,0,0,0.014925,0,0.363224,0.375697,0.426972,0
0,0,0,0.005593,0,0.577568,0.616433,0.713382,0
0.039773,0,0,0.022857,0,0.368185,0.387021,0.445489,0
0,0,0,0.017606,0,0.262815,0.271111,0.300787,0
0,0,0,0.032967,0,0.302656,0.300376,0.340117,0
0,0,0,0.012903,0,0.536921,0.565661,0.656071,1
0,0,0,0.000824,0,0.738204,0.790400,0.915680,1
0.013158,0,0.001317,0.003292,0,0.637448,0.682792,0.792148,1
0.005222,0,0,0.005229,0,0.571378,0.607813,0.703240,1
0,0,0,0.014706,0,0.468136,0.493415,0.565571,1
0,0,0,0.013582,0,0.308619,0.315965,0.354063,1
0.02268,0,0,0.004132,0,0.133339,0.143147,0.145705,1
0.035928,0,0,0.006024,0,0.326514,0.345969,0.393290,1
0,0,0,0,0,0.854435,0.915975,1.066118,1
0,0,0,0.012545,0,0.204631,0.206991,0.222837,1
0.037893,0,0,0.0037,0,0.590360,0.631581,0.732049,1
0,0,0,0.014787,0,0.271995,0.279786,0.308082,1
0.007874,0,0,0.007937,0,0.046117,0.045936,0.037928,1
0,0,0,0.013937,0,0.313049,0.326117,0.365723,1
0.00534,0,0,0.003562,0,0.795576,0.851928,0.990842,1
0,0,0,0.002595,0,0.567650,0.602814,0.697924,1
0,0,0,0.003226,0,0.793450,0.849013,0.987194,1
0,0,0,0.001208,0,0.428443,0.453647,0.523005,1
0.035813,0,0,0.001838,0.000919,0.644741,0.690958,0.801527,1
0,0,0,0.007143,0,0.421912,0.447060,0.509489,1
0.004065,0,0.001357,0.020353,0,0.489167,0.515768,0.595052,1
0.047927,0,0.001297,0.003891,0,0.349408,0.371307,0.424280,1
0.029375,0.000625,0,0.001251,0,0.616518,0.661044,0.766123,1
0.00414,0,0,0.001775,0,0.758435,0.812664,0.943286,1
0,0,0,0.008065,0,0.302028,0.322660,0.362976,1
0.003866,0,0,0.009032,0,0.253005,0.264575,0.293437,1
0,0,0,0,0,0.526950,0.559565,0.645264,1
0.004702,0,0,0.012559,0.00157,0.253821,0.267631,0.292516,1
0,0,0,0.004608,0,0.801862,0.857828,0.998044,1
0,0,0,0.018182,0,0.420172,0.437186,0.502237,1
