@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0.006989,0,0,0.003765,0,0.792195,0.833179,0.975482,2
0,0,0,0.009836,0,0.773994,0.811387,0.949458,2
0.026144,0,0,0.006579,0,0.058373,0.067243,0.059672,2
0.008905,0,0,0.000891,0,0.373746,0.391161,0.452472,2
0.001359,0,0,0.00136,0,0.765645,0.804905,0.940696,2
0,0,0,0,0,0.490769,0.507840,0.588968,2
0.001966,0,0,0.00295,0,0.777163,0.817421,0.956197,2
0.016473,0,0,0.002908,0,0.681739,0.717671,0.838255,2
0,0,0,0.008403,0,0.454953,0.470275,0.546599,2
0,0,0,0.023148,0,0.547156,0.568168,0.663659,2
0.030176,0,0,0.006711,0,0.365792,0.378300,0.434082,2
0.038647,0,0,0.009709,0,0.500914,0.525580,0.610339,2
0,0,0,0,0,0.427649,0.445170,0.510576,2
0,0,0,0.007133,0,0.599697,0.627017,0.729633,2
0,0,0,0.017685,0,0.298289,0.301292,0.337283,2
0,0,0,0.00417,0,0.820791,0.862838,1.010246,2
0,0,0,0.008547,0,0.377176,0.388133,0.451419,2
0,0,0,0.017986,0,0.310788,0.314198,0.355381,2
0.00309,0,0,0.004329,0,0.767378,0.806952,0.944054,2
0.012163,0,0,0.004233,0,0.716044,0.753429,0.881101,2
0,0,0,0.005382,0,0.742254,0.778788,0.910992,2
0,0,0,0.002326,0,0.811051,0.852490,0.997884,2
0,0,0,0.020183,0,0.283802,0.289567,0.325416,2
0.003831,0,0,0.002558,0,0.538024,0.560876,0.653105,2
0.00252,0,0,0.001261,0,0.796001,0.837167,0.979911,2
0,0,0,0.013769,0,0.277287,0.288486,0.324012,2
0.003182,0,0,0.003185,0,0.744649,0.781951,0.914464,0
0.009569,0,0,0.019231,0,0.382257,0.395542,0.456108,0
0,0,0,0.04908,0,0.520256,0.535854,0.621324,0
0,0,0,0.037975,0,0.500490,0.516465,0.599505,0
0,0,0,0.003106,0,0.596305,0.625674,0.727120,0
0,0,0,0.041958,0,0.473214,0.484808,0.562172,0
0.018868,0,0,0,0,0.340429,0.356285,0.403342,0
0,0,0,0.016097,0,0.304220,0.311366,0.354672,0
0,0,0,0,0,0.592784,0.622794,0.721646,0
0,0,0,0.005792,0,0.372245,0.385791,0.438245,0
0.074713,0,0,0.046243,0,0.388249,0.395989,0.456189,0
0.007207,0,0,0.005415,0,0.426196,0.442322,0.509355,0
0,0,0,0.003509,0,0.810554,0.852319,0.997296,0
0,0,0,0.007307,0,0.566190,0.590318,0.687967,0
0,0,0,0.022727,0,0.631077,0.656589,0.766454,0
0.003704,0,0,0.009276,0,0.360110,0.373005,0.427489,0
0,0,0,0.012658,0,0.265702,0.268115,0.296156,0
0,0,0,0.024074,0,0.217378,0.217968,0.237273,0
0,0,0,0.003795,0,0.322530,0.329388,0.368992,0
0,0,0,0.009766,0,0.282564,0.287500,0.320234,0
0.003049,0,0,0.015267,0,0.290245,0.295565,0.330771,0
0.024862,0,0,0.002766,0,0.255165,0.269143,0.304148,0
0,0,0,0.010101,0,0.549973,0.573345,0.665226,0
0,0,0,0.006515,0,0.456940,0.474283,0.552495,0
0,0,0,0.007407,0,0.571472,0.599051,0.696793,0
0.040706,0.001359,0,0.006793,0,0.267498,0.279811,0.316889,1
0,0,0,0,0,0.857149,0.902415,1.056918,1
0.000425,0,0,0.003825,0,0.742333,0.779885,0.911415,1
0.007874,0,0,0.007937,0,0.045922,0.046543,0.038625,1
0,0,0,0.001208,0,0.429583,0.447690,0.518734,1
0.00534,0,0,0.003562,0,0.798071,0.839425,0.982362,1
0,0,0,0.028249,0,0.622976,0.649091,0.755154,1
0,0,0,0.014706,0,0.469439,0.486954,0.561148,1
0.02268,0,0,0.004132,0,0.133373,0.142759,0.145792,1
0,0,0,0.003932,0,0.567172,0.593291,0.687624,1
0.0217,0,0,0.012681,0,0.138559,0.140360,0.146180,1
0.047927,0,0.001297,0.003891,0,0.350257,0.366730,0.421184,1
0,0,0,0.007143,0,0.423073,0.441309,0.505414,1
0,0,0,0,0,0.474203,0.496332,0.574777,1
0.003866,0,0,0.009032,0,0.253451,0.261983,0.291695,1
0.037893,0,0,0.0037,0,0.592182,0.622514,0.725929,1
0.004702,0,0,0.012559,0.00157,0.254339,0.265191,0.291032,1
0,0,0,0.00299,0,0.513662,0.536919,0.623019,1
0.00414,0,0,0.001775,0,0.760834,0.800808,0.935230,1
0,0,0,0,0,0.528493,0.551858,0.639943,1
0,0,0,0.012903,0,0.538359,0.558028,0.650693,1
0,0,0,0.008065,0,0.302633,0.319053,0.360775,1
0,0,0,0.03125,0,0.545328,0.565247,0.655979,1
0.012012,0,0.000751,0.001503,0,0.644173,0.678040,0.790639,1
0.013158,0,0.001317,0.003292,0,0.639442,0.672893,0.785475,1
0,0,0,0.010204,0,0.411501,0.423778,0.489891,1
0.02607,0,0,0.002676,0,0.759841,0.799678,0.935929,1
0,0,0,0.013937,0,0.313683,0.322592,0.363086,1
0,0,0,0.004608,0,0.804364,0.845216,0.989513,1
0,0,0,0.012545,0,0.204936,0.205425,0.221512,1
