@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute mono_feature33 numeric
@attribute bi_feature10 numeric
@attribute bi_feature316 numeric
@attribute bi_feature735 numeric
@attribute bi_feature1272 numeric
@attribute bi_feature1281 numeric
@attribute bi_feature1393 numeric
@attribute bi_feature1507 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0.030769,0,0,0,0.015625,0.015625,0,0,0.487088,0.510531,0.596184,0
0,0.031802,0,0,0.007092,0.003546,0.014184,0,0,0.255757,0.256540,0.287366,0
0,0,0,0,0,0,0,0,0,0.357682,0.376151,0.433989,1
0,0.019337,0,0,0.00277,0.00831,0,0,0,0.397799,0.424589,0.495440,0
0.008117,0.001623,0,0,0,0,0,0,0,0.577278,0.623354,0.734412,0
0,0.011765,0,0,0,0.011905,0,0,0,0.406189,0.425447,0.493325,0
0,0.015936,0,0,0,0.004,0.004,0,0,0.270861,0.279413,0.314247,0
0,0.020619,0,0,0,0,0,0,0,0.547849,0.589627,0.691503,0
0,0.014327,0,0,0,0.005747,0,0,0,0.508088,0.543739,0.635984,0
0,0.004494,0,0,0,0.002252,0,0,0,0.771502,0.834919,0.987846,0
0,0,0,0,0,0,0,0,0,0.621230,0.671407,0.789181,0
0,0.042969,0,0,0.003922,0,0.019608,0,0,0.243997,0.249090,0.276265,0
0,0,0,0,0,0,0,0,0,0.318604,0.335280,0.380985,0
0.00409,0.01227,0,0,0,0.002049,0.002049,0,0,0.354574,0.377267,0.434105,0
0,0.002336,0,0,0,0.002342,0,0,0,0.745962,0.806575,0.953270,0
0,0,0,0,0,0,0,0,0,0.526591,0.559142,0.655972,0
0,0.020325,0,0,0,0.008163,0,0,0,0.212788,0.212266,0.229920,0
0,0,0,0,0,0,0,0,0,0.304517,0.322716,0.373502,0
0,0,0,0,0,0,0,0,0,0.461435,0.495342,0.579972,0
0,0.003933,0,0,0,0.000984,0.001969,0,0,0.705940,0.764182,0.903723,2
0,0.011364,0,0,0.011494,0,0,0,0,0.569545,0.604079,0.710228,0
0,0.016064,0,0,0.004032,0,0.004032,0,0,0.251386,0.261783,0.298510,0
0,0,0,0,0,0,0,0,0,0.413369,0.440374,0.507491,0
0,0.012526,0,0,0.002092,0.004184,0.002092,0,0,0.497693,0.534483,0.628786,0
0.017383,0,0,0.000916,0,0,0,0,0,0.250586,0.273959,0.316295,1
0.044944,0,0,0,0,0,0,0,0,0.031364,0.040994,0.031155,0
0.013201,0,0,0,0,0,0,0,0,0.045753,0.059878,0.045722,0
0.123077,0.015385,0,0,0,0,0,0,0,0.058396,0.058828,0.054488,0
0.031088,0.010363,0.002597,0,0,0.005195,0,0,0,0.302155,0.325936,0.376588,1
0.006783,0.003876,0,0,0,0,0.00097,0,0.00097,0.607846,0.657763,0.776145,2
0.02439,0.012195,0,0,0,0,0,0,0,0.409275,0.439680,0.512875,0
0.002994,0.017964,0,0,0,0.006006,0.003003,0,0,0.148004,0.151310,0.158083,0
0.024096,0,0.012195,0,0,0,0,0,0,0.160007,0.170086,0.186228,1
0.035484,0,0,0,0,0,0,0,0,0.241648,0.262853,0.298455,0
0.0125,0.0025,0,0,0.001252,0.001252,0.001252,0,0,0.547775,0.593586,0.699535,1
0,0.033333,0,0,0.011236,0,0,0,0,0.563193,0.604798,0.706353,0
0.008264,0.004132,0,0,0,0,0,0,0,0.118505,0.128956,0.130037,1
0,0,0,0,0,0,0,0,0,0.406244,0.428734,0.495330,0
0,0.008883,0,0,0,0.001271,0.002541,0,0,0.609202,0.656197,0.772853,0
0.002299,0,0,0,0,0,0,0,0,0.689203,0.746319,0.881220,0
0,0,0,0,0,0,0,0,0,0.328625,0.348906,0.405077,0
0,0.018293,0,0,0,0,0.003058,0,0,0.262267,0.269177,0.297174,0
0,0,0,0,0,0,0,0,0,0.303573,0.319196,0.360854,0
0,0.014577,0,0,0.002924,0.002924,0.005848,0,0,0.552101,0.594023,0.697120,0
0.017002,0.001546,0.001548,0,0,0.001548,0,0,0,0.529916,0.573911,0.675580,0
0,0.0125,0,0,0.012658,0,0,0,0,0.502957,0.538924,0.632543,0
0,0.014493,0,0,0.003636,0.003636,0.003636,0,0,0.243813,0.250285,0.280211,0
0,0,0,0,0,0,0,0,0,0.306483,0.309730,0.351261,0
0.00361,0.01444,0,0,0.007246,0,0.007246,0,0,0.363173,0.387506,0.448946,0
0,0.004751,0,0,0.002381,0,0.002381,0,0,0.753229,0.816636,0.966690,0
0,0.012658,0,0,0,0.012821,0,0,0,0.523274,0.555053,0.648899,0
0,0.014599,0,0,0,0.007326,0,0,0,0.241609,0.247035,0.273874,0
0,0,0,0,0,0,0,0,0,0.392594,0.416048,0.487503,2
0,0,0,0,0,0,0,0,0,0.407621,0.440020,0.513429,0
0,0.011895,0,0,0.003401,0.004252,0.004252,0,0,0.674036,0.727865,0.859659,1
0,0.027778,0,0,0.018692,0,0.009346,0,0,0.485962,0.519553,0.610434,2
0.015101,0.005034,0,0,0,0.003361,0,0,0,0.323151,0.342125,0.396430,2
0,0.018182,0,0,0,0,0,0,0,0.220097,0.216965,0.239264,0
0,0.020833,0,0,0.00597,0.008955,0.00597,0,0,0.440540,0.470437,0.550269,0
0.019824,0.002203,0.002208,0,0,0.002208,0,0,0,0.445489,0.482237,0.564713,0
0.045977,0.011494,0,0,0,0.011628,0,0,0,0.348791,0.357386,0.413199,0
0.006061,0.009091,0,0,0,0,0,0,0,0.286482,0.299781,0.338642,0
0,0,0,0,0,0,0,0,0,0.154355,0.157486,0.166718,0
0,0.01002,0,0,0.002008,0.004016,0.004016,0,0,0.582493,0.628919,0.739988,0
0,0,0,0,0,0,0,0,0,0.754016,0.817124,0.966201,0
0,0.024691,0,0,0,0.025,0,0,0,0.540275,0.573299,0.673411,0
0,0.030172,0,0,0.008658,0.004329,0.008658,0,0,0.198934,0.197611,0.211385,0
0,0,0,0,0,0,0,0,0,0.206027,0.210195,0.228877,0
0.009804,0.007353,0,0,0.002457,0.002457,0.002457,0,0,0.433219,0.465030,0.544716,0
0.008097,0.002024,0,0,0,0,0,0,0,0.651213,0.705296,0.833415,0
0.029126,0.009709,0,0,0,0.009804,0,0,0,0.333941,0.357560,0.412646,0
0.003436,0.013746,0,0,0,0,0.006897,0,0,0.207773,0.205346,0.225019,0
0,0,0,0,0,0,0,0,0,0.440049,0.473386,0.552041,2
0,0.019608,0,0,0,0.011811,0,0,0,0.335569,0.358103,0.414318,0
0,0,0,0,0,0,0,0,0,0.759584,0.823466,0.974497,0
0,0,0,0,0,0,0,0,0,0.451115,0.479137,0.559164,0
0,0.008621,0,0,0,0,0,0,0,0.245098,0.248239,0.271814,0
0,0,0,0,0,0,0,0,0,0.089442,0.088738,0.084309,0
0,0.003704,0,0,0,0,0,0,0,0.489567,0.526852,0.617697,0
0.00159,0,0,0,0,0,0,0,0,0.611465,0.661612,0.780037,0
0,0.011765,0,0,0,0,0,0,0,0.429925,0.450174,0.525362,0
0,0.022222,0,0,0,0.008929,0.004464,0,0,0.191687,0.187174,0.204175,0
0,0.021277,0,0,0,0,0,0,0,0.369509,0.392924,0.454203,0
0,0.027778,0,0,0.007968,0.003984,0.007968,0,0,0.479941,0.514391,0.600402,0
0,0.008571,0,0,0,0,0.002865,0,0,0.801973,0.868518,1.028361,0
0,0,0,0,0,0,0,0,0,0.506790,0.540119,0.633586,0
0,0.010169,0,0,0.003401,0.006803,0.003401,0,0,0.281375,0.285282,0.317710,1
0,0.02,0,0,0,0,0,0,0,0.373318,0.397062,0.455463,2
0,0,0,0,0,0,0,0,0,0.508089,0.543904,0.635598,1
0.003521,0.005282,0.001764,0.001764,0.001764,0,0.001764,0,0,0.573201,0.619576,0.731307,1
0,0.044944,0,0,0,0.011364,0.011364,0,0,0.342189,0.356003,0.414555,0
0.012712,0.004237,0,0,0,0,0,0,0,0.128134,0.138540,0.141316,0
0,0.032787,0,0,0,0,0.016667,0,0,0.202270,0.210477,0.234686,0
0.00339,0.013559,0,0,0.003401,0.003401,0.003401,0,0,0.344099,0.374540,0.435209,0
0,0,0,0,0,0,0,0,0,0.744164,0.806592,0.954247,0
0,0.011494,0,0,0,0.011628,0,0,0,0.358382,0.370383,0.425835,0
0,0.022222,0,0,0,0.011152,0,0,0,0.199133,0.196569,0.213428,0
0,0,0,0,0,0,0,0,0,0.467812,0.500546,0.580831,1
0,0.014245,0,0,0.005714,0.005714,0.005714,0,0,0.533133,0.572734,0.672217,2
0,0.003247,0,0,0,0.003257,0,0,0,0.788184,0.854045,1.010926,1
0,0.038462,0,0,0,0.012987,0,0,0,0.534373,0.565475,0.661069,0
0,0.012862,0,0,0,0,0,0,0,0.276601,0.279278,0.310625,2
0,0.058824,0,0,0.02,0.02,0.02,0,0,0.342412,0.346726,0.396236,0
0,0.013055,0,0,0,0.007853,0,0,0,0.509553,0.547737,0.642765,1
0,0.006667,0,0,0,0.001669,0.001669,0,0,0.750913,0.811825,0.960342,2
0,0.022472,0,0,0,0,0,0,0,0.556569,0.590808,0.692063,1
0,0.02509,0,0,0.003597,0,0.003597,0,0,0.172574,0.171100,0.180615,1
0,0,0,0,0,0,0,0,0,0.322464,0.338481,0.391400,2
0,0.002415,0,0,0.002421,0.002421,0,0,0,0.356272,0.382148,0.447439,1
0.009642,0,0,0.001379,0,0,0,0,0,0.571137,0.618687,0.729441,0
0,0.025641,0,0,0.025974,0.012987,0,0,0,0.573739,0.610328,0.714067,0
0,0.010791,0,0,0,0.01083,0,0,0.00361,0.277549,0.278712,0.313266,2
0.103448,0.034483,0,0,0,0,0.017544,0,0,0.087003,0.086980,0.087669,0
0,0.008282,0,0,0.004149,0.002075,0.004149,0,0,0.532820,0.574761,0.673933,0
0,0.003708,0,0,0,0.001238,0.001238,0,0,0.700169,0.757312,0.895471,2
0,0.022472,0,0,0,0,0,0,0,0.562731,0.597330,0.701722,0
0.003521,0.007042,0,0,0,0.003534,0,0,0,0.175951,0.180549,0.192187,0
0,0,0,0,0,0,0,0,0,0.266369,0.282703,0.316910,0
0,0.005935,0,0,0,0.002976,0,0,0,0.515144,0.554314,0.650944,0
0,0.001567,0,0,0,0.00157,0,0,0,0.764530,0.828106,0.979847,0
0,0.041096,0,0,0,0.027778,0,0,0,0.507996,0.537211,0.627924,0
0,0.020325,0,0,0,0.004082,0.004082,0,0,0.204562,0.201305,0.215394,0
0,0.018868,0,0,0.019231,0.019231,0,0,0,0.170844,0.169900,0.186024,0
0,0.009677,0,0,0,0,0.003236,0,0,0.485001,0.517283,0.604971,0
0,0.002222,0,0,0.002227,0.002227,0,0,0,0.677188,0.732192,0.864103,0
0,0.021505,0,0,0,0.01087,0,0,0,0.406025,0.426709,0.497352,0
0,0.017621,0,0,0,0,0.004425,0,0,0.191898,0.192416,0.206826,0
0,0,0,0,0,0,0,0,0,0.412785,0.442473,0.512994,1
0,0,0,0,0,0,0,0,0,0.570049,0.615589,0.726220,0
0,0.001208,0,0,0,0,0,0,0,0.757925,0.821444,0.971961,0
0,0.011494,0,0,0,0.011628,0,0,0,0.563291,0.599348,0.704096,0
0,0.003636,0,0,0,0.00365,0,0,0,0.259465,0.257953,0.286153,0
0,0,0,0,0,0,0,0,0,0.247889,0.268117,0.301032,1
0,0.003663,0,0,0,0,0,0,0,0.363825,0.389191,0.455354,0
0.007508,0.003003,0,0.001504,0,0,0.001504,0,0,0.576645,0.623701,0.734340,1
0,0.038462,0,0,0.019417,0.009709,0.019417,0,0,0.311356,0.327218,0.377879,0
0,0,0,0,0,0,0,0,0,0.251785,0.256646,0.282224,0
0,0.015873,0,0.016129,0,0,0,0,0,0.050380,0.049559,0.038808,1
0.025547,0.00365,0,0,0,0,0,0,0,0.208325,0.226971,0.252203,0
0.022866,0.001524,0,0.001527,0,0,0,0,0,0.416650,0.451695,0.529320,0
0,0,0,0,0,0,0,0,0,0.356316,0.380074,0.436569,0
0,0.014925,0,0,0.003745,0.007491,0.003745,0,0,0.263672,0.266358,0.295922,0
0,0.030769,0,0,0,0,0.015625,0,0,0.470137,0.496521,0.576969,0
0,0.01108,0,0,0.002778,0.002778,0.002778,0,0,0.520122,0.557503,0.654931,0
0,0.020701,0,0,0.001595,0.001595,0.007974,0,0,0.667770,0.720441,0.850777,0
0,0.012195,0,0,0,0.012346,0,0,0,0.557458,0.591645,0.693866,0
0.003546,0.014184,0,0,0,0.003559,0,0,0,0.204928,0.206093,0.225088,0
0,0.018182,0,0,0,0,0,0,0,0.367920,0.382989,0.441386,1
0,0.007722,0,0,0,0.003876,0,0,0,0.324692,0.341210,0.387417,0
0,0.005597,0,0,0.001869,0,0.001869,0,0,0.710497,0.767977,0.907788,0
0,0.04,0,0,0.013514,0.027027,0,0,0,0.475805,0.501454,0.584108,0
0,0.031373,0,0,0.003937,0,0.007874,0,0,0.234462,0.237666,0.263195,0
0,0,0,0,0,0,0,0,0,0.334754,0.355171,0.408029,0
0,0.006515,0,0,0,0,0,0,0,0.379724,0.405569,0.475394,0
0,0.00316,0,0.001582,0,0.001582,0,0,0,0.687844,0.743583,0.878984,0
0,0,0,0,0,0,0,0,0,0.573877,0.611953,0.719557,0
0,0.012903,0,0,0,0,0.003236,0,0,0.264990,0.274798,0.305017,0
0,0,0,0,0,0,0,0,0,0.304086,0.321303,0.365791,0
0,0.024561,0,0,0,0.014085,0.003521,0,0,0.397717,0.422992,0.495150,0
0.001942,0.003883,0,0,0,0.001946,0,0,0,0.734633,0.794362,0.939194,0
0,0.01087,0,0,0,0.010989,0,0,0,0.548719,0.585643,0.688456,0
0,0.021084,0,0,0,0.003021,0.003021,0,0,0.252578,0.260200,0.291168,0
0,0,0,0,0,0,0,0,0,0.315473,0.329249,0.368049,0
0,0.01194,0,0,0,0.005988,0,0,0,0.439904,0.472430,0.552612,1
0.004233,0.003175,0.001059,0.001059,0,0,0.001059,0,0,0.644983,0.697753,0.824627,2
0,0.021053,0,0,0,0,0,0,0,0.490034,0.522313,0.608987,0
0,0.014134,0,0,0,0,0.003546,0,0,0.247292,0.251531,0.279536,1
0,0.012821,0,0,0,0,0,0,0,0.434146,0.459333,0.532350,0
0,0.008333,0,0,0.004184,0,0.004184,0,0,0.349697,0.373522,0.435365,0
0.00432,0.006479,0,0,0.004329,0.002165,0.002165,0,0,0.538663,0.581167,0.684392,0
0,0.012987,0,0,0,0,0,0,0,0.490018,0.520825,0.608796,0
0.003774,0.015094,0,0,0.003788,0.003788,0.007576,0,0,0.152616,0.155974,0.161618,0
0,0,0,0,0,0,0,0,0,0.489672,0.512096,0.595565,1
0,0.021277,0,0,0.007117,0.003559,0.007117,0,0,0.361549,0.385409,0.450343,0
0,0,0,0,0,0,0,0,0,0.705858,0.763541,0.901894,0
0,0.020408,0,0,0.010309,0.010309,0.010309,0,0,0.565312,0.600536,0.706328,0
0,0.006431,0,0,0,0,0,0,0,0.242699,0.250795,0.278647,0
0,0.034483,0,0,0,0,0.017544,0,0,0.204931,0.209061,0.229868,0
0,0.019194,0,0,0,0.003846,0.005769,0,0,0.338308,0.362200,0.420802,0
0.009488,0,0,0,0,0,0,0,0,0.567138,0.613180,0.721685,0
0,0.037037,0,0,0,0.018692,0.009346,0,0,0.511261,0.540291,0.634417,0
0.003344,0.013378,0,0,0,0.003356,0.003356,0,0,0.202796,0.211711,0.229969,0
0.012048,0,0,0,0,0,0,0,0,0.268003,0.282791,0.319546,1
0.02934,0.002445,0,0,0,0,0,0,0,0.174790,0.191204,0.210619,0
0.0075,0.0175,0,0,0.005013,0.010025,0.007519,0,0,0.387551,0.418030,0.489254,0
0.076087,0.01087,0,0,0,0.010989,0,0,0,0.304511,0.321400,0.370812,0
0,0.01107,0,0,0,0.007407,0,0,0,0.192658,0.190955,0.204774,0
0,0.016667,0,0,0,0,0,0,0,0.335313,0.347141,0.393401,0
0.008746,0.005831,0,0,0,0,0,0,0,0.373082,0.399968,0.465375,0
0.004228,0,0,0,0,0,0,0,0,0.681064,0.736509,0.870939,0
0,0.033333,0,0,0.011236,0.022472,0.011236,0,0,0.533588,0.567243,0.667722,0
0,0.017007,0,0,0,0.003413,0.003413,0,0,0.277600,0.288043,0.323108,0
0,0,0,0,0,0,0,0,0,0.293031,0.305039,0.344791,0
0.003745,0.007491,0,0,0.003759,0.007519,0,0,0,0.377101,0.403269,0.471433,0
0,0.004594,0,0,0,0.001534,0,0,0,0.708166,0.764041,0.902167,1
0,0.022222,0,0,0,0.022472,0,0,0,0.538829,0.575917,0.677651,0
0,0.022951,0,0,0.003289,0.003289,0.009868,0,0,0.290383,0.302170,0.340525,0
0,0.080645,0,0,0.016393,0.016393,0.032787,0,0,0.393560,0.406778,0.469405,0
0,0.013289,0,0,0,0.013333,0,0,0,0.473119,0.506692,0.594215,0
0,0.009346,0,0,0.004684,0.004684,0.002342,0,0,0.677616,0.731174,0.863504,0
0,0.022472,0,0,0,0.011364,0,0,0,0.520050,0.548466,0.643870,0
0,0.007407,0,0,0,0.003717,0,0,0,0.187667,0.187972,0.201515,0
0,0.02,0,0,0,0,0,0,0,0.291552,0.301598,0.341479,0
0,0.005391,0,0,0,0.005398,0,0,0,0.604292,0.650910,0.767613,2
0,0,0,0,0,0,0,0,0,0.729775,0.787928,0.931034,1
0,0.009804,0,0,0,0.009901,0,0,0,0.570076,0.605490,0.712074,0
0,0.003125,0,0,0,0,0,0,0,0.264943,0.275335,0.306079,0
0,0.017544,0,0,0,0,0,0,0,0.119980,0.116573,0.119286,0
0,0.007782,0,0,0,0.007812,0,0,0,0.313367,0.332295,0.386824,0
0.012214,0.001527,0,0,0,0,0,0,0,0.697704,0.754673,0.891625,0
0,0.032967,0,0,0.022222,0.011111,0,0,0,0.554557,0.587328,0.689157,0
0,0.026022,0,0,0,0.003731,0.007463,0,0,0.200679,0.200427,0.214766,0
0,0,0,0,0,0,0,0,0,0.171294,0.170069,0.188087,1
0.003195,0.00639,0,0,0,0,0,0,0,0.326836,0.348779,0.405039,0
0,0.017032,0,0,0.002439,0.014634,0.002439,0,0,0.672772,0.722734,0.852885,0
0,0,0,0,0,0,0,0,0,0.536626,0.571106,0.670709,0
0,0.003484,0,0,0.003497,0.003497,0,0,0,0.288529,0.300048,0.335835,1
0.038462,0,0,0,0,0,0,0,0,0.174577,0.183355,0.193008,0
0.009058,0.014493,0,0,0.00363,0.005445,0.001815,0,0,0.526575,0.567069,0.665388,0
0.005263,0.002632,0.002635,0,0,0,0.001318,0,0,0.559462,0.605405,0.714020,1
0,0.0125,0,0,0,0,0,0,0,0.529839,0.561034,0.656736,0
0,0.005155,0,0,0,0,0,0,0,0.230210,0.240937,0.264848,1
0,0.018868,0,0,0,0.019231,0,0,0,0.242878,0.238335,0.268807,0
0.006897,0.02069,0,0,0.00692,0.00692,0.00692,0,0,0.378644,0.402870,0.467541,0
0,0.002865,0,0,0,0,0,0,0,0.744916,0.806894,0.955225,0
0,0.034884,0,0,0.023529,0.023529,0.011765,0,0,0.548966,0.583819,0.685672,0
0,0.01773,0,0,0.003559,0.003559,0.003559,0,0,0.260510,0.269830,0.300979,0
0.070175,0,0,0,0,0,0,0,0,0.133040,0.137185,0.140051,0
0.002762,0.013812,0,0,0.00554,0,0.00554,0,0,0.205743,0.222881,0.252329,0
0.020333,0.007394,0,0,0.001852,0.001852,0.001852,0,0,0.527858,0.570533,0.671505,1
0,0.025316,0,0,0,0.012821,0,0,0,0.460724,0.481255,0.560755,0
0.007782,0.003891,0,0,0,0,0,0,0,0.147889,0.150124,0.152996,0
0,0.032787,0,0,0,0,0,0,0,0.391856,0.404932,0.463634,0
0,0.009346,0,0,0,0.004684,0,0,0,0.539840,0.580511,0.682999,0
0.012784,0.004261,0,0,0,0.001422,0.001422,0,0,0.589524,0.638102,0.753070,0
0,0.021277,0,0,0,0.010753,0,0,0,0.435145,0.458302,0.535250,0
0,0.009434,0,0,0,0,0,0,0,0.225156,0.230689,0.252644,0
0,0.019231,0,0,0,0,0,0,0,0.272565,0.273471,0.306581,0
0,0.008949,0,0,0.002242,0,0.002242,0,0,0.519106,0.560341,0.658393,0
0,0,0,0,0,0,0,0,0,0.719042,0.777470,0.918156,0
0,0.049383,0,0,0.025,0.0125,0.025,0,0,0.464824,0.496283,0.579932,0
0.025,0.010714,0,0,0,0.003584,0,0,0,0.179033,0.180619,0.188432,0
0,0,0,0,0,0,0,0,0,0.401643,0.419132,0.479487,0
0,0.005882,0,0,0.00295,0,0.00295,0,0,0.391136,0.419181,0.489647,0
0,0.008389,0,0,0.001681,0.008403,0,0,0,0.727333,0.784629,0.927590,0
0,0.012195,0,0,0,0,0,0,0,0.493578,0.523506,0.613658,0
0,0.003175,0,0,0,0,0,0,0,0.271328,0.280687,0.311677,0
0,0,0,0,0,0,0,0,0,0.081712,0.085276,0.076358,0
0,0.018519,0,0,0,0,0.007435,0,0,0.295967,0.313640,0.362537,0
0,0.018229,0,0,0,0.002611,0.002611,0,0,0.696517,0.749674,0.884526,0
0,0,0,0,0,0,0,0,0,0.483944,0.509702,0.597219,0
0.01087,0.003623,0,0,0,0,0,0,0,0.129082,0.129882,0.131401,1
0,0.018519,0,0,0,0,0,0,0,0.329396,0.341922,0.389872,0
0,0.007273,0,0,0,0,0,0,0,0.418514,0.448725,0.524906,0
0,0.013825,0,0,0,0.006928,0,0,0,0.735808,0.794050,0.938767,1
0,0.024096,0,0,0.012195,0.012195,0.012195,0,0,0.563819,0.599079,0.700331,0
0,0.003876,0,0,0.003891,0,0,0,0,0.212482,0.214576,0.234642,0
0,0.065217,0,0,0.022222,0.022222,0.022222,0,0,0.277492,0.268023,0.301625,0
0.013158,0.016447,0,0,0.006601,0.0033,0.006601,0,0,0.397979,0.426641,0.498652,0
0.002358,0.009434,0,0,0.004728,0.004728,0.004728,0,0,0.673449,0.728493,0.861590,0
0,0.046512,0,0,0.011765,0,0.023529,0,0,0.394985,0.420577,0.487259,0
0.008646,0.005764,0,0,0,0.00289,0,0,0,0.191603,0.197911,0.215401,0
0,0,0,0,0,0,0,0,0,0.114971,0.111180,0.111161,0
0,0.004706,0,0,0,0.004717,0,0,0,0.518620,0.558399,0.655844,0
0,0.007752,0,0,0.002591,0.002591,0.002591,0,0,0.688810,0.745138,0.880599,0
0,0.022727,0,0,0.011494,0.011494,0.011494,0,0,0.332373,0.350905,0.407745,0
0.004032,0.020161,0,0,0,0,0.004049,0,0,0.192726,0.198519,0.215470,0
0,0.014706,0,0,0,0,0,0,0,0.420547,0.444958,0.509435,1
0,0.006849,0,0,0,0.001959,0.000979,0,0,0.674065,0.727889,0.860241,2
0,0,0,0,0,0,0,0,0,0.743691,0.803928,0.950419,2
0,0.04878,0,0,0.012346,0.037037,0.012346,0,0,0.463105,0.482911,0.562145,0
0,0.010989,0,0,0,0,0,0,0,0.252444,0.260102,0.289754,2
0,0.074074,0,0,0,0.018868,0.018868,0,0,0.329355,0.329530,0.378829,0
0,0.019881,0,0,0.001992,0.007968,0.003984,0,0,0.536951,0.578719,0.680677,0
0.00155,0.004651,0.001553,0.001553,0,0.004658,0,0,0,0.677128,0.730711,0.863585,0
0,0.0375,0,0,0,0.025316,0,0,0,0.540829,0.572693,0.670747,0
0,0.006711,0,0,0,0,0,0,0,0.214114,0.219360,0.241418,0
0,0.019231,0,0,0,0,0,0,0,0.389225,0.401636,0.466565,0
0,0.005935,0,0,0,0.002976,0,0,0,0.455921,0.487725,0.569650,0
0,0.001748,0,0,0,0.001751,0,0,0,0.667773,0.722362,0.853685,0
0,0,0,0,0,0,0,0,0,0.553024,0.583993,0.684125,0
0,0.013575,0,0,0,0.004545,0,0,0,0.190061,0.189224,0.205403,0
0,0.033898,0,0,0,0,0.017241,0,0,0.352717,0.367113,0.417178,0
0.002865,0.011461,0,0,0,0.002874,0.002874,0,0,0.368760,0.394577,0.461203,0
