@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0.006989,0,0,0.003765,0,0.791549,0.845617,0.987457,2
0,0,0,0.009836,0,0.773424,0.823409,0.961138,2
0.026144,0,0,0.006579,0,0.058553,0.066532,0.057930,2
0.008905,0,0,0.000891,0,0.373538,0.396260,0.457543,2
0.001359,0,0,0.00136,0,0.764969,0.816838,0.952332,2
0,0,0,0,0,0.490665,0.514506,0.596167,2
0.001966,0,0,0.00295,0,0.776492,0.829578,0.967985,2
0.016473,0,0,0.002908,0,0.681126,0.728283,0.848433,2
0,0,0,0.008403,0,0.454742,0.476549,0.553452,2
0,0,0,0.023148,0,0.546919,0.576086,0.671803,2
0.030176,0,0,0.006711,0,0.365580,0.383002,0.439208,2
0,0,0,0,0,0.427367,0.450915,0.516792,2
0,0,0,0.007133,0,0.599233,0.635880,0.738579,2
0,0,0,0.017685,0,0.298254,0.304392,0.341039,2
0,0,0,0.00417,0,0.820137,0.875719,1.022679,2
0,0,0,0.008547,0,0.377201,0.393082,0.456921,2
0,0,0,0.017986,0,0.310857,0.317544,0.359412,2
0.00309,0,0,0.004329,0,0.766719,0.818942,0.955642,2
0.012163,0,0,0.004233,0,0.715436,0.764635,0.891835,2
0,0,0,0.006065,0,0.668703,0.710989,0.828546,2
0,0,0,0.005382,0,0.741682,0.790237,0.922244,2
0,0,0,0.002326,0,0.810399,0.865202,1.010177,2
0,0,0,0.020183,0,0.283865,0.292523,0.328958,2
0.003831,0,0,0.002558,0,0.537722,0.568684,0.661154,2
0.00252,0,0,0.001261,0,0.795340,0.849670,0.992000,2
0,0,0,0.013769,0,0.277332,0.291476,0.326944,2
0,0,0,0.014184,0,0.299125,0.309122,0.346659,0
0,0,0,0.004983,0,0.538532,0.568872,0.659888,0
0,0,0,0.009766,0,0.282424,0.290441,0.323993,0
0,0,0,0.018349,0,0.345328,0.361330,0.411214,0
0.013769,0,0,0.008621,0,0.444136,0.468316,0.539540,0
0.040541,0,0,0.020408,0,0.240343,0.251947,0.285324,0
0.057143,0,0,0.009615,0,0.218258,0.229368,0.252691,0
0.001167,0,0,0.007009,0,0.751124,0.801247,0.934566,0
0,0,0,0.030457,0,0.634845,0.670809,0.781728,0
0,0,0,0.03118,0,0.216891,0.214537,0.238927,0
0,0,0,0.00367,0,0.437911,0.460740,0.534258,0
0,0,0,0.012903,0,0.628954,0.665616,0.772313,0
0.00846,0,0,0.001695,0,0.410563,0.440071,0.506813,0
0.010033,0,0,0.01005,0,0.235393,0.245742,0.270983,0
0.00313,0,0,0.009404,0,0.538197,0.570129,0.659317,0
0,0,0,0,0,0.372795,0.392804,0.447166,0
0,0,0,0.037037,0,0.604840,0.637758,0.741923,0
0.007207,0,0,0.005415,0,0.425837,0.448031,0.515441,0
0.015203,0,0,0,0,0.036386,0.048620,0.034573,0
0,0,0,0.021127,0,0.444826,0.464315,0.534476,0
0,0,0,0.041322,0,0.428673,0.443650,0.512203,0
0,0,0,0.009074,0,0.284792,0.292014,0.328682,0
0,0,0,0.005291,0,0.550522,0.582267,0.673655,0
0.002913,0,0,0.002915,0,0.802498,0.857169,1.000439,0
0,0,0,0.003279,0,0.624710,0.664347,0.772985,0
0.007042,0,0,0.002643,0,0.646021,0.690251,0.804578,1
0.0217,0,0,0.012681,0,0.138696,0.140736,0.146657,1
0,0,0,0.004608,0,0.803739,0.857828,1.001699,1
0,0,0,0.011928,0,0.206063,0.209909,0.228009,1
0.035928,0,0,0.006024,0,0.327166,0.345969,0.394618,1
0,0,0,0,0,0.856432,0.915975,1.069974,1
0,0,0,0.003932,0,0.566790,0.601573,0.696002,1
0.047927,0,0.001297,0.003891,0,0.350078,0.371307,0.425577,1
0.035813,0,0,0.001838,0.000919,0.646192,0.690958,0.804245,1
0,0,0,0.00299,0,0.513331,0.544286,0.630640,1
0,0,0,0.003494,0,0.740312,0.789988,0.920545,1
0,0,0,0,0,0.474112,0.502895,0.581692,1
0,0,0,0.018182,0,0.421119,0.437186,0.504498,1
0,0,0,0.001208,0,0.429300,0.453647,0.525154,1
0,0,0,0.012545,0,0.204978,0.206991,0.224067,1
0.013158,0,0.001317,0.003292,0,0.638870,0.682792,0.794920,1
0.00414,0,0,0.001775,0,0.760145,0.812664,0.946682,1
0,0,0,0.028249,0,0.622666,0.658307,0.764227,1
0.029375,0.000625,0,0.001251,0,0.617870,0.661044,0.768715,1
0.013356,0,0,0.004177,0,0.704063,0.751570,0.875668,1
0.004702,0,0,0.012559,0.00157,0.254084,0.267631,0.293557,1
0.037893,0,0,0.0037,0,0.591672,0.631581,0.734557,1
0.00534,0,0,0.003562,0,0.797416,0.851928,0.994397,1
0,0,0,0.007143,0,0.422758,0.447060,0.511581,1
0,0,0,0.03125,0,0.545101,0.573085,0.663870,1
0,0,0,0,0,0.528161,0.559565,0.647793,1
0.02268,0,0,0.004132,0,0.133278,0.143147,0.145779,1
0,0,0,0.013582,0,0.309241,0.315965,0.355733,1
0.08982,0.006024,0,0,0,0.208819,0.220080,0.244844,1
0.040706,0.001359,0,0.006793,0,0.267230,0.283108,0.320080,1
