@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.006,0.374,0.62,0.273,0.31,2
0.007,0.539,0.454,0.087,0.595,1
0.006,0.8,0.194,0.349,0.446,1
0.337,0.572,0.091,0.142,0.55,1
0.03,0.765,0.205,0.341,0.515,1
0.017,0.375,0.608,0.02,0.164,1
0.028,0.492,0.48,0.042,0.405,2
0.01,0.087,0.903,0.039,0.673,2
0.545,0.273,0.182,0.691,0.191,2
0.005,0.51,0.486,0.181,0.726,1
0.207,0.72,0.072,0.795,0.155,1
0.006,0.197,0.797,0.096,0.269,2
0.005,0.623,0.372,0.002,0.798,1
0.054,0.784,0.162,0.005,0.944,1
0.011,0.793,0.196,0.023,0.368,2
0.046,0.674,0.28,0.175,0.493,1
0.056,0.745,0.199,0.091,0.59,1
0.5,0.452,0.048,0.11,0.85,1
0,0.819,0.181,0.042,0.647,1
0.004,0.091,0.904,0.002,0.207,2
0.004,0.392,0.603,0.112,0.299,2
0.088,0.67,0.243,0.834,0.147,1
0.49,0.384,0.126,0.13,0.802,1
0.185,0.456,0.359,0.28,0.542,1
0.019,0.831,0.15,0.499,0.453,2
0.194,0.592,0.214,0.656,0.276,1
0.064,0.017,0.919,0.203,0.381,2
0.011,0.79,0.198,0.484,0.401,1
0.083,0.733,0.184,0.039,0.856,1
0.051,0.72,0.229,0.13,0.721,1
0.234,0.316,0.449,0.375,0.526,1
0.012,0.739,0.249,0.05,0.421,2
0.008,0.53,0.462,0.279,0.633,1
0.382,0.575,0.043,0.427,0.518,1
0.025,0.82,0.155,0.015,0.785,1
0.078,0.781,0.141,0.077,0.678,1
0.036,0.869,0.095,0.22,0.644,1
0.131,0.845,0.024,0.033,0.86,1
0.232,0.571,0.196,0.324,0.501,2
0.063,0.673,0.264,0.231,0.488,1
0.126,0.833,0.042,0.039,0.88,1
0.405,0.459,0.136,0.179,0.67,1
0.335,0.589,0.077,0.332,0.569,1
0.17,0.031,0.799,0.068,0.295,2
0.028,0.707,0.264,0.494,0.035,2
0.258,0.61,0.132,0.063,0.857,2
0.533,0.393,0.074,0.341,0.528,1
0.627,0.34,0.034,0.382,0.488,1
0.388,0.413,0.198,0.475,0.41,0
0.364,0.537,0.099,0.1,0.804,0
0.603,0.131,0.266,0.874,0.042,0
0.796,0.065,0.139,0.49,0.463,0
0.972,0.014,0.014,0.679,0.252,0
0.002,0.552,0.446,0.039,0.852,0
0.008,0.169,0.823,0.003,0.069,0
0.842,0.121,0.037,0.918,0.074,0
0.594,0.373,0.033,0.445,0.5,0
0.275,0.703,0.021,0.009,0.976,0
0.095,0.774,0.131,0.449,0.389,0
0.168,0.699,0.132,0.616,0.31,0
0.132,0.845,0.023,0.001,0.987,0
0.728,0.121,0.15,0.764,0.206,0
0.298,0.306,0.396,0.379,0.394,0
0.049,0.478,0.473,0.034,0.428,0
0.113,0.771,0.117,0.099,0.786,0
0.08,0.835,0.085,0.037,0.749,0
0.178,0.791,0.031,0.923,0.075,0
0.957,0.02,0.023,0.841,0.149,0
