@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0.006989,0,0,0.003765,0,0.789879,0.853827,0.983915,2
0,0,0,0.009836,0,0.771806,0.831438,0.957562,2
0.026144,0,0,0.006579,0,0.058483,0.065972,0.058681,2
0.008905,0,0,0.000891,0,0.372866,0.399705,0.456019,2
0.001359,0,0,0.00136,0,0.763428,0.824715,0.948785,2
0,0,0,0,0,0.489785,0.519254,0.593824,2
0.001966,0,0,0.00295,0,0.774900,0.837602,0.964459,2
0.016473,0,0,0.002908,0,0.679730,0.735238,0.845452,2
0,0,0,0.008403,0,0.453971,0.480955,0.551024,2
0,0,0,0.023148,0,0.545828,0.581537,0.669173,2
0.030176,0,0,0.006711,0,0.365085,0.386345,0.437354,2
0.038647,0,0,0.009709,0,0.499590,0.537795,0.615296,2
0,0,0,0,0,0.426781,0.454988,0.514670,2
0,0,0,0.007133,0,0.598145,0.641904,0.735745,2
0,0,0,0.017685,0,0.298045,0.307054,0.339407,2
0,0,0,0.00417,0,0.818406,0.884241,1.018968,2
0,0,0,0.008547,0,0.376506,0.396731,0.454953,2
0,0,0,0.017986,0,0.310567,0.320429,0.357681,2
0.00309,0,0,0.004329,0,0.765130,0.826834,0.952185,2
0.012163,0,0,0.004233,0,0.713928,0.771983,0.888670,2
0,0,0,0.006065,0,0.667368,0.717801,0.825421,2
0,0,0,0.005382,0,0.740171,0.797869,0.918823,2
0,0,0,0.002326,0,0.808698,0.873621,1.006506,2
0,0,0,0.020183,0,0.283592,0.295006,0.327561,2
0.003831,0,0,0.002558,0,0.536711,0.574042,0.658569,2
0.00252,0,0,0.001261,0,0.793677,0.857927,0.988380,2
0,0,0,0.013769,0,0.276911,0.293703,0.325884,2
0,0,0,0.008596,0,0.567679,0.607967,0.694445,0
0,0,0,0.003509,0,0.808201,0.873415,1.005927,0
0.007067,0,0,0.004717,0,0.744633,0.805318,0.927744,0
0,0,0,0.016854,0,0.628659,0.671458,0.770578,0
0.003182,0,0,0.003185,0,0.742504,0.801229,0.922293,0
0,0,0,0.019608,0,0.385395,0.401464,0.453195,0
0,0,0,0.008949,0,0.245704,0.253526,0.279746,0
0,0,0,0.056075,0,0.370880,0.379426,0.431213,0
0,0,0,0.006515,0,0.455957,0.485098,0.557097,0
0.003448,0,0,0.001151,0,0.762531,0.824759,0.949071,0
0.005731,0,0,0.007174,0,0.430539,0.459293,0.523289,0
0.001167,0,0,0.007009,0,0.749590,0.809005,0.931108,0
0,0,0,0.017606,0,0.263108,0.273297,0.300787,0
0,0,0,0.028455,0,0.224430,0.227287,0.246165,0
0,0,0,0.025157,0,0.585993,0.625182,0.716873,0
0.078261,0,0,0.008772,0,0.185418,0.194910,0.209886,0
0,0,0,0,0,0.681018,0.735170,0.845448,0
0,0,0,0.00225,0,0.837028,0.905154,1.042846,0
0.002894,0,0,0.001449,0,0.806900,0.873594,1.006107,0
0.007491,0,0,0.005629,0,0.445863,0.474358,0.542838,0
0.04497,0,0,0.000763,0,0.478760,0.518574,0.593374,0
0.033708,0,0,0.00375,0,0.447339,0.483401,0.551767,0
0.017493,0,0,0.00292,0,0.450954,0.483892,0.551424,0
0.003171,0,0,0.008883,0,0.667580,0.718708,0.825197,0
0,0,0,0.009074,0,0.284553,0.294431,0.327158,0
0.013158,0,0.001317,0.003292,0,0.637561,0.689266,0.792148,1
0,0,0,0.02381,0,0.234862,0.236962,0.264395,1
0.035813,0,0,0.001838,0.000919,0.644840,0.697490,0.801527,1
0,0,0,0.011928,0,0.206080,0.211401,0.226886,1
0.0217,0,0,0.012681,0,0.138739,0.141361,0.146322,1
0,0,0,0.012903,0,0.537115,0.570988,0.656071,1
0.004065,0,0.001357,0.020353,0,0.489373,0.520592,0.595052,1
0,0,0,0.03125,0,0.544057,0.578572,0.661247,1
0,0,0,0.013937,0,0.313359,0.328912,0.365723,1
0.02607,0,0,0.002676,0,0.757580,0.819464,0.944003,1
0.035928,0,0,0.006024,0,0.326558,0.348878,0.393290,1
0,0,0,0.007143,0,0.422186,0.451110,0.509489,1
0.029375,0.000625,0,0.001251,0,0.616616,0.667243,0.766123,1
0,0,0,0.028249,0,0.621436,0.664668,0.761372,1
0,0,0,0.022968,0,0.279289,0.288718,0.320972,1
0,0,0,0.012545,0,0.204998,0.208521,0.222837,1
0,0,0,0.006897,0,0.772297,0.833441,0.959575,1
0.007042,0,0,0.002643,0,0.644667,0.696849,0.801737,1
0,0,0,0.004608,0,0.802043,0.866195,0.998044,1
0,0,0,0.014706,0,0.468401,0.498006,0.565571,1
0,0,0,0.003932,0,0.565781,0.607250,0.693345,1
0,0,0,0,0,0.473289,0.507614,0.579573,1
0,0,0,0.001208,0,0.428603,0.457753,0.523005,1
0.007874,0,0,0.007937,0,0.046045,0.045620,0.037928,1
0.000425,0,0,0.003825,0,0.740202,0.799063,0.919215,1
0,0,0,0.010204,0,0.410754,0.433083,0.493710,1
0.02268,0,0,0.004132,0,0.133358,0.143460,0.145705,1
0,0,0,0.002595,0,0.567838,0.608432,0.697924,1
0.08982,0.006024,0,0,0,0.208711,0.221580,0.244201,1
0,0,0,0.018182,0,0.420399,0.441321,0.502237,1
