@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0.006989,0,0,0.003765,0,0.790001,0.845617,0.983915,2
0,0,0,0.009836,0,0.771816,0.823409,0.957562,2
0.026144,0,0,0.006579,0,0.058713,0.066532,0.058681,2
0.008905,0,0,0.000891,0,0.372931,0.396260,0.456019,2
0.001359,0,0,0.00136,0,0.763498,0.816838,0.948785,2
0,0,0,0,0,0.489747,0.514506,0.593824,2
0.001966,0,0,0.00295,0,0.775010,0.829578,0.964459,2
0.016473,0,0,0.002908,0,0.679866,0.728283,0.845452,2
0,0,0,0.008403,0,0.453773,0.476549,0.551024,2
0,0,0,0.023148,0,0.545759,0.576086,0.669173,2
0.030176,0,0,0.006711,0,0.364913,0.383002,0.437354,2
0.038647,0,0,0.009709,0,0.499674,0.532925,0.615296,2
0,0,0,0,0,0.426740,0.450915,0.514670,2
0,0,0,0.007133,0,0.598156,0.635880,0.735745,2
0,0,0,0.017685,0,0.297746,0.304392,0.339407,2
0,0,0,0.00417,0,0.818503,0.875719,1.018968,2
0,0,0,0.008547,0,0.376344,0.393082,0.454953,2
0,0,0,0.017986,0,0.310233,0.317544,0.357681,2
0.00309,0,0,0.004329,0,0.765236,0.818942,0.952185,2
0.012163,0,0,0.004233,0,0.714041,0.764635,0.888670,2
0,0,0,0.006065,0,0.667394,0.710989,0.825421,2
0,0,0,0.005382,0,0.740236,0.790237,0.918823,2
0,0,0,0.002326,0,0.808799,0.865202,1.006506,2
0,0,0,0.020183,0,0.283422,0.292523,0.327561,2
0.003831,0,0,0.002558,0,0.536671,0.568684,0.658569,2
0.00252,0,0,0.001261,0,0.793770,0.849670,0.988380,2
0,0,0,0.013769,0,0.276844,0.291476,0.325884,2
0,0,0,0.038217,0,0.544569,0.570759,0.661882,0
0,0,0,0.015101,0,0.249514,0.256807,0.283620,0
0,0,0,0.007143,0,0.348559,0.365908,0.417664,0
0.038321,0,0,0.003656,0,0.262100,0.281265,0.313556,0
0,0,0,0.014842,0,0.223346,0.225498,0.245795,0
0,0,0,0.008596,0,0.567661,0.602307,0.694445,0
0,0,0,0.013308,0,0.321589,0.333814,0.376131,0
0,0,0,0.031847,0,0.576874,0.609803,0.703946,0
0,0,0,0.007823,0,0.763410,0.814742,0.946670,0
0.005525,0,0,0.006916,0,0.460680,0.486595,0.560927,0
0,0,0,0.007407,0,0.570025,0.607554,0.702649,0
0.03166,0,0,0.001546,0,0.602828,0.645929,0.747408,0
0,0,0,0.001381,0,0.754979,0.807625,0.937602,0
0,0,0,0.012903,0,0.627692,0.665616,0.769367,0
0,0,0,0.00597,0,0.603802,0.643112,0.745238,0
0,0,0,0.006623,0,0.390582,0.409896,0.465657,0
0,0,0,0.020619,0,0.142290,0.140551,0.149633,0
0,0,0,0.021382,0,0.258201,0.262918,0.291226,0
0,0,0,0.006289,0,0.568794,0.605442,0.698786,0
0.010081,0,0,0.022222,0,0.233932,0.241547,0.266515,0
0,0,0,0.010582,0,0.313209,0.336769,0.381796,0
0.003182,0,0,0.003185,0,0.742569,0.793541,0.922293,0
0.007207,0,0,0.005415,0,0.425230,0.448031,0.513415,0
0,0,0,0.025641,0,0.604095,0.638961,0.737745,0
0.013722,0,0,0.024055,0,0.232812,0.233980,0.255415,0
0,0,0,0.018182,0,0.420060,0.437186,0.502237,1
0,0,0,0.013937,0,0.313268,0.326117,0.365723,1
0,0,0,0.022968,0,0.279089,0.286226,0.320972,1
0,0,0,0.003226,0,0.793709,0.849013,0.987194,1
0.004702,0,0,0.012559,0.00157,0.253971,0.267631,0.292516,1
0,0,0,0.003494,0,0.738902,0.789988,0.917163,1
0,0,0,0.014787,0,0.272130,0.279786,0.308082,1
0.040706,0.001359,0,0.006793,0,0.266928,0.283108,0.319124,1
0,0,0,0,0,0.473396,0.502895,0.579573,1
0,0,0,0.002595,0,0.567858,0.602814,0.697924,1
0,0,0,0.000824,0,0.738521,0.790400,0.915680,1
0.005222,0,0,0.005229,0,0.571572,0.607813,0.703240,1
0,0,0,0.004608,0,0.802119,0.857828,0.998044,1
0.037893,0,0,0.0037,0,0.590562,0.631581,0.732049,1
0.007042,0,0,0.002643,0,0.644769,0.690251,0.801737,1
0,0,0,0.028249,0,0.621362,0.658307,0.761372,1
0.035928,0,0,0.006024,0,0.326515,0.345969,0.393290,1
0.007874,0,0,0.007937,0,0.046024,0.045936,0.037928,1
0.029375,0.000625,0,0.001251,0,0.616760,0.661044,0.766123,1
0.012012,0,0.000751,0.001503,0,0.642408,0.687931,0.797277,1
0,0,0,0.014706,0,0.468319,0.493415,0.565571,1
0.00414,0,0,0.001775,0,0.758747,0.812664,0.943286,1
0.00534,0,0,0.003562,0,0.795868,0.851928,0.990842,1
0,0,0,0,0,0.854759,0.915975,1.066118,1
0,0,0,0.03125,0,0.543868,0.573085,0.661247,1
0,0,0,0.02381,0,0.234593,0.234997,0.264395,1
0,0,0,0.007143,0,0.422145,0.447060,0.509489,1
0,0,0,0.012545,0,0.204743,0.206991,0.222837,1
0.08982,0.006024,0,0,0,0.208755,0.220080,0.244201,1
0,0,0,0.001208,0,0.428591,0.453647,0.523005,1
